entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,eligible_entries,executable_outcomes,unavailable_outcomes,atr_unavailable,path_unavailable,entry_unavailable,invalid_risk,ambiguous_outcomes,eligible_sessions,contributing_sessions,calendar_sessions,zero_outcome_sessions,wins,losses,zero_r_outcomes,win_rate,average_win_r,average_loss_r,mean_r,median_r,profit_factor,profit_factor_status,sum_positive_r,sum_negative_r,event_order_max_drawdown_r,longest_losing_streak,positive_months,negative_months,zero_months,empty_months,worst_month,worst_month_mean_r,lomo_minimum_mean_r,numeric_status,average_win_status,average_loss_status,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,NATURAL,0,target_first,3311,3311,0,0,0,0,0,60,167,167,170,3,930,1715,666,0.28088190878888553307157958320749018423437028088190878888553307157958320749018423,1.9852688172043010752688172043010752688172043010752688172043010752688172043010751,-0.97273100097181729834791059280855199222546161321671525753158406219630709426627802,0.053780227524413570925198832175576361622873250780227524413570925198832175576361613,-0.63333333333333333333333333333333333333333333333333333333333333333333333333333333,1.1067394435751506433651081253405548103672926714303212119964809086496875637525596,AVAILABLE,1846.2999999999999999999999999999999999999999999999999999999999999999999999999998,-1668.2336666666666666666666666666666666666666666666666666666666666666666666666668,70.63366666666666666666666666666666666666666666666666666666666666666666666666669,17,7,2,0,0,2026-07,-0.064580756013745704467353951890034364261168384879725085910652920962199312714776635,0.039128611579539066891512085441259134345137717818999437886453063518830803822372108,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.0043683862662103181501023445856561934235590187465002276745755806764831991260017980,0.11377389978231191897109086651039783015399304757000155427065173244057470134403826,0.9645,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,NATURAL,0.01,stop_first,3311,3311,0,0,0,0,0,60,167,167,170,3,870,2441,0,0.26276049531863485351857444880700694654183026276049531863485351857444880700694654,1.9509195402298850574712643678160919540229885057471264367816091954022988505747278,-0.73150361873549091902225863717055851427010787928444626519186125904683872729753916,-0.026668780831571529245947850599013389711064129668780831571529245947850599013389445,-1.0333333333333333333333333333333333333333333333333333333333333333333333333333333,0.95054865767834198059625511569311609671518505167543091483144511061732552693298749,AVAILABLE,1697.3000000000000000000000000000000000000000000000000000000000000000000000000132,-1785.6003333333333333333333333333333333333333333333333333333333333333333333332931,140.46266666666666666666666666666666666666666666666666666666666666666666666666624,37,6,3,0,0,2026-07,-0.13473294059891998036327933235149729995090819833087874324987727049582719685812438,-0.035519054023761488455503250392288724501232907419861017709033848912799820668011221,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.081020279829429561024653049192926493539990472505809929122812558395380481270051813,0.030101577078877738621382534040673460072119963897934511840764865519244942750956073,0.1805,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,NATURAL,0.01,target_first,3311,3311,0,0,0,0,0,60,167,167,170,3,930,2381,0,0.28088190878888553307157958320749018423437028088190878888553307157958320749018423,1.9519354838709677419354838709677419354838709677419354838709677419354838709677583,-0.73397746045079098418031639367212655746885062298754024919501609967800643987118648,0.020446894191080237591865498842243028289539917446894191080237591865498842243029140,-0.66666666666666666666666666666666666666666666666666666666666666666666666666666666,1.0387386437135416736206466734098814736626471231694660926478041031883529433980357,AVAILABLE,1815.3000000000000000000000000000000000000000000000000000000000000000000000000152,-1747.6003333333333333333333333333333333333333333333333333333333333333333333332950,101.03366666666666666666666666666666666666666666666666666666666666666666666666526,37,7,2,0,0,2026-07,-0.097914089347079037800687285223367697594501718213058419243986254295532646048109658,0.0057952782462057335581787521079258010118043844856661045531197301854974704890390627,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.037701719599543651483435677918989526756892352079833561007908914009816532459335124,0.080440566448978585637757533177064496820659714236668220937318399107241368010704934,0.7497,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,NATURAL,0.02,stop_first,3311,3311,0,0,0,0,0,60,167,167,170,3,870,2441,0,0.26276049531863485351857444880700694654183026276049531863485351857444880700694654,1.9175862068965517241379310344827586206896551724137931034482758620689655172413647,-0.76483695206882425235559197050389184760344121261777959852519459238017206063090610,-0.060002114164904862579281183932346723044397463002114164904862579281183932346723917,-1.0666666666666666666666666666666666666666666666666666666666666666666666666666667,0.89358837087104378384834868532759282836815005300040118545212636324048577184275349,AVAILABLE,1668.2999999999999999999999999999999999999999999999999999999999999999999999999873,-1866.9670000000000000000000000000000000000000000000000000000000000000000000000418,226.21700000000000000000000000000000000000000000000000000000000000000000000000275,37,3,6,0,0,2026-07,-0.16806627393225331369661266568483063328424153166421207658321060382916053019145860,-0.068852387357094821788836583725622057834566240753194351042367182246133154001345985,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11435361316276289435798638252625982687332380583914326245614589172871381460338514,-0.0032317562544555947119507992926598732612133694353988214925684678140883905823772541,0.0198,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,NATURAL,0.02,target_first,3311,3311,0,0,0,0,0,60,167,167,170,3,930,2381,0,0.28088190878888553307157958320749018423437028088190878888553307157958320749018423,1.9186021505376344086021505376344086021505376344086021505376344086021505376343928,-0.76731079378412431751364972700545989080218395632087358252834943301133977320455267,-0.012886439142253095741467834491090305043793415886439142253095741467834491090305275,-0.70000000000000000000000000000000000000000000000000000000000000000000000000000000,0.97664599305844057391293876681954299119798004014303487692990623257015589225199269,AVAILABLE,1784.2999999999999999999999999999999999999999999999999999999999999999999999999853,-1826.9670000000000000000000000000000000000000000000000000000000000000000000000399,131.43366666666666666666666666666666666666666666666666666666666666666666666666691,37,5,4,0,0,2026-07,-0.13124742268041237113402061855670103092783505154639175257731958762886597938144361,-0.027538055087127599775154581225407532321528948847667228780213603147835862844294775,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.071035052932876984816769011252322860090225685413166894341242247343149865792668451,0.047107233115645252304424199843731163487326380903334887603985065773908034677371607,0.3405,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,NATURAL,0,stop_first,3311,3311,0,0,0,0,0,68,167,167,170,3,1661,1650,0,0.50166112956810631229235880398671096345514950166112956810631229235880398671096346,0.99601896447922937989163154726068633353401565322095123419626730885009030704394943,-0.99378787878787878787878787878787878787878787878787878787878787878787878787878788,0.0044208698278465720326185442464512231954092419208698278465720326185442464512231954,0.45000000000,1.0089266656502515627382222899832291507851806677847232809879554810184479341363013,AVAILABLE,1654.3875000000,-1639.7500000000,85.3875000000,17,6,3,0,0,2026-07,-0.082971281296023564064801178203240058910162002945508100147275405007363770250368189,-0.011206004140786749482401656314699792960662525879917184265010351966873706004140787,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.036949741828787839995347195025544594701807987715583388095457098577828436034836612,0.046893854902039963134341121362129086814826075802635704580653130255494218362518647,0.5792,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,NATURAL,0,target_first,3311,3311,0,0,0,0,0,68,167,167,170,3,1729,1582,0,0.52219873150105708245243128964059196617336152219873150105708245243128964059196617,0.99617553499132446500867553499132446500867553499132446500867553499132446500867553,-0.99352085967130214917825537294563843236409608091024020227560050568900126422250316,0.045496073693748112352763515554213228631833282996073693748112352763515554213228632,1.00000000000,1.0958406235088277397804994432956895180531254970574200731668522347701606489581676,AVAILABLE,1722.3875000000,-1571.7500000000,52.0000000000,17,7,2,0,0,2026-08,-0.063636363636363636363636363636363636363636363636363636363636363636363636363636364,0.031897133220910623946037099494097807757166947723440134907251264755480607082630691,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,0.0027641723568991253438133797391943464325494346179977622137414220298186281814576930,0.089327198403799607679739327063075547399122663283411594515006952214643189872706588,0.9821,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,NATURAL,0.01,stop_first,3311,3311,0,0,0,0,0,68,167,167,170,3,1660,1650,1,0.50135910601026880096647538508003624282694050135910601026880096647538508003624283,0.97160391566265060240963855421686746987951807228915662650602409638554216867469880,-1.0187878787878787878787878787878787878787878787878787878787878787878787878787879,-0.020579130172153427967381455753548776804590758079130172153427967381455753548776805,0.42500000000,0.95946609161213563355145746579417013682331945270672218917311124330755502676977989,AVAILABLE,1612.8625000000,-1681.0000000000,141.7625000000,17,3,6,0,0,2026-07,-0.10797128129602356406480117820324005891016200294550810014727540500736377025036819,-0.036206004140786749482401656314699792960662525879917184265010351966873706004140787,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.061949741828787839995347195025544594701807987715583388095457098577828436034836612,0.021893854902039963134341121362129086814826075802635704580653130255494218362518647,0.1675,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,NATURAL,0.01,target_first,3311,3311,0,0,0,0,0,68,167,167,170,3,1728,1582,1,0.52189670794321957112654787073391724554515252189670794321957112654787073391724555,0.97173755787037037037037037037037037037037037037037037037037037037037037037037037,-1.0185208596713021491782553729456384323640960809102402022756005056890012642225032,0.020496073693748112352763515554213228631833282996073693748112352763515554213228632,0.97500000000,1.0421166139142307453608887233910507044001737727300937131508719667349345249177683,AVAILABLE,1679.1625000000,-1611.3000000000,70.6125000000,17,6,3,0,0,2026-08,-0.088636363636363636363636363636363636363636363636363636363636363636363636363636364,0.0068971332209106239460370994940978077571669477234401349072512647554806070826306914,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.022235827643100874656186620260805653567450565382002237786258577970181371818542307,0.064327198403799607679739327063075547399122663283411594515006952214643189872706588,0.8232,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,NATURAL,0.02,stop_first,3311,3311,0,0,0,0,0,68,167,167,170,3,1659,1652,0,0.50105708245243128964059196617336152219873150105708245243128964059196617336152220,0.94718203737191078963230861965039180229053646775165762507534659433393610608800482,-1.0425469128329297820823244552058111380145278450363196125907990314769975786924939,-0.045579130172153427967381455753548776804590758079130172153427967381455753548776805,0.40000000000,0.91237670830218532039511405616077455128716895407996632385707961069217537722360523,AVAILABLE,1571.3750000000,-1722.2875000000,211.9875000000,17,3,6,0,0,2026-07,-0.13297128129602356406480117820324005891016200294550810014727540500736377025036819,-0.061206004140786749482401656314699792960662525879917184265010351966873706004140787,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.086949741828787839995347195025544594701807987715583388095457098577828436034836612,-0.0031061450979600368656588786378709131851739241973642954193468697445057816374813533,0.0191,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,NATURAL,0.02,target_first,3311,3311,0,0,0,0,0,68,167,167,170,3,1727,1584,0,0.52159468438538205980066445182724252491694352159468438538205980066445182724252492,0.94729299363057324840764331210191082802547770700636942675159235668789808917197452,-1.0422269570707070707070707070707070707070707070707070707070707070707070707070707,-0.0045039263062518876472364844457867713681667170039263062518876472364844457867713682,0.95000000000,0.99096697988203314883661061095925676340756108456814895018588486495899932612004149,AVAILABLE,1635.9750000000,-1650.8875000000,92.8875000000,17,4,5,0,0,2026-08,-0.11363636363636363636363636363636363636363636363636363636363636363636363636363636,-0.018102866779089376053962900505902192242833052276559865092748735244519392917369309,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.047235827643100874656186620260805653567450565382002237786258577970181371818542307,0.039327198403799607679739327063075547399122663283411594515006952214643189872706588,0.4183,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0,stop_first,3311,3311,0,0,0,0,0,36,167,167,170,3,1352,1959,0,0.40833585019631531259438236182422228933856840833585019631531259438236182422228934,1.4751017011834319526627218934911242603550295857988165680473372781065088757396450,-0.99370852475752935171005615109749872383869321082184788157223072996426748340990301,0.014395197825430383569918453639383871942011476895197825430383569918453639383871942,-1.00000000000,1.0244840561470199185791156715938716015770480434587180705562048107670771957311827,AVAILABLE,1994.3375000000,-1946.6750000000,126.8875000000,22,7,2,0,0,2026-07,-0.12093151693667157584683357879234167893961708394698085419734904270986745213549337,0.00080227743271221532091097308488612836438923395445134575569358178053830227743271222,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.039421952252743588766528217048355752010059825477270129177304424036886026749990473,0.069798477118176379051654490532596972394424493597082503644880518229709059600927040,0.6985,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0,target_first,3311,3311,0,0,0,0,0,36,167,167,170,3,1388,1923,0,0.41920869827846572032618544246451223195409241920869827846572032618544246451223195,1.4757474783861671469740634005763688760806916426512968299711815561959654178674352,-0.99359074362974518980759230369214768590743629745189807592303692147685907436297452,0.041577318030806402899426155240108728480821504077318030806402899426155240108728481,-1.00000000000,1.0720491449356902665288445182985070721080246509741321784186216912871105761053031,AVAILABLE,2048.3375000000,-1910.6750000000,97.8875000000,17,7,2,0,0,2026-08,-0.10352272727272727272727272727272727272727272727272727272727272727272727272727273,0.030132850241545893719806763285024154589371980676328502415458937198067632850241546,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.014593158568113202223413560565446798905222764594678479726870009311249682571033548,0.097722446958313359637154762343744238356871566060695453372174490209815996165050333,0.93,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0.01,stop_first,3311,3311,0,0,0,0,0,36,167,167,170,3,1351,1959,1,0.40803382663847780126849894291754756871035940803382663847780126849894291754756871,1.4511750555144337527757216876387860843819393042190969652109548482605477424130274,-1.0187085247575293517100561510974987238386932108218478815722307299642674834099030,-0.010604802174569616430081546360616128057988523104802174569616430081546360616128058,-1.02500000000,0.98240548192318292285721444141006689549770751384260767168591686919048931425851226,AVAILABLE,1960.5375000000,-1995.6500000000,150.9125000000,22,6,3,0,0,2026-07,-0.14593151693667157584683357879234167893961708394698085419734904270986745213549337,-0.024197722567287784679089026915113871635610766045548654244306418219461697722567288,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.064421952252743588766528217048355752010059825477270129177304424036886026749990473,0.044798477118176379051654490532596972394424493597082503644880518229709059600927040,0.3557,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0.01,target_first,3311,3311,0,0,0,0,0,36,167,167,170,3,1387,1923,1,0.41890667472062820900030202355783751132588341890667472062820900030202355783751133,1.4517934390771449170872386445565969718817591925018024513338139870223503965392934,-1.0185907436297451898075923036921476859074362974518980759230369214768590743629745,0.016577318030806402899426155240108728480821504077318030806402899426155240108728481,-1.02500000000,1.0280216975111678366305041480536056158264199106573069559668155711550733886407147,AVAILABLE,2013.6375000000,-1958.7500000000,120.8125000000,17,7,2,0,0,2026-08,-0.12852272727272727272727272727272727272727272727272727272727272727272727272727273,0.0051328502415458937198067632850241545893719806763285024154589371980676328502415459,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.039593158568113202223413560565446798905222764594678479726870009311249682571033548,0.072722446958313359637154762343744238356871566060695453372174490209815996165050333,0.7173,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0.02,stop_first,3311,3311,0,0,0,0,0,36,167,167,170,3,1350,1961,0,0.40773180308064028994261552401087284808215040773180308064028994261552401087284808,1.4272407407407407407407407407407407407407407407407407407407407407407407407407407,-1.0426631820499745028046914839367669556348801631820499745028046914839367669556349,-0.035604802174569616430081546360616128057988523104802174569616430081546360616128058,-1.05000000000,0.94234378534354691788987180035824983340771398702719886533841159604580218006639238,AVAILABLE,1926.7750000000,-2044.6625000000,186.6125000000,22,4,5,0,0,2026-07,-0.17093151693667157584683357879234167893961708394698085419734904270986745213549337,-0.049197722567287784679089026915113871635610766045548654244306418219461697722567288,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.089421952252743588766528217048355752010059825477270129177304424036886026749990473,0.019798477118176379051654490532596972394424493597082503644880518229709059600927040,0.1048,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,NATURAL,0.02,target_first,3311,3311,0,0,0,0,0,36,167,167,170,3,1386,1925,0,0.41860465116279069767441860465116279069767441860465116279069767441860465116279070,1.4278318903318903318903318903318903318903318903318903318903318903318903318903319,-1.0425259740259740259740259740259740259740259740259740259740259740259740259740260,-0.0084226819691935971005738447598912715191784959226819691935971005738447598912715192,-1.05000000000,0.98610393088714348890369918218114096008072301914057390578577256787647384910525758,AVAILABLE,1978.9750000000,-2006.8625000000,143.7375000000,17,7,2,0,0,2026-08,-0.15352272727272727272727272727272727272727272727272727272727272727272727272727273,-0.019867149758454106280193236714975845410628019323671497584541062801932367149758454,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.064593158568113202223413560565446798905222764594678479726870009311249682571033548,0.047722446958313359637154762343744238356871566060695453372174490209815996165050333,0.3883,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0,stop_first,3311,3311,0,0,0,0,0,13,167,167,170,3,1118,2193,0,0.33766233766233766233766233766233766233766233766233766233766233766233766233766234,1.9381923076923076923076923076923076923076923076923076923076923076923076923076923,-0.99290355677154582763337893296853625170998632010943912448700410396716826265389877,-0.0031828752642706131078224101479915433403805496828752642706131078224101479915433404,-1.00000000000,0.99516013662849105887080570624874422342776773156519991963029937713482017279485634,AVAILABLE,2166.8990000000,-2177.4375000000,196.1885000000,29,7,2,0,0,2026-07,-0.22487260677466863033873343151693667157584683357879234167893961708394698085419735,-0.020402151983860121049092131809011432414256893073301950235373234700739744451916611,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.069817055856672297099251861722667295592869725667503528822124143285344176359943866,0.065853466447496727126867928662517666912961112896413766104971394812257434021072361,0.4595,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0,target_first,3311,3311,0,0,0,0,0,13,167,167,170,3,1131,2180,0,0.34158864391422530957414678344910903050437934158864391422530957414678344910903050,1.9389027409372236958443854995579133510167992926613616268788682581786030061892131,-0.99286123853211009174311926605504587155963302752293577981651376146788990825688073,0.0085960434913923286016309272123225611597704620960434913923286016309272123225611598,-1.00000000000,1.0131496058444746036787849036989980075654760185960555571597701481331754786174237,AVAILABLE,2192.8990000000,-2164.4375000000,186.1885000000,29,7,2,0,0,2026-07,-0.22045434462444771723122238586156111929307805596465390279823269513991163475699558,-0.012344350758853288364249578414839797639123102866779089376053962900505902192242833,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.059007280314539392792963208171758252151707178662631230492764589047574009268892462,0.078608168146604590623513804410402743360616755525518760481589947685915246176566294,0.5957,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0.01,stop_first,3311,3311,0,0,0,0,0,13,167,167,170,3,1117,2193,1,0.33736031410450015101177891875566294170945333736031410450015101177891875566294171,1.9149051029543419874664279319606087735004476275738585496866606982990152193375112,-1.0179035567715458276333789329685362517099863201094391244870041039671682626538988,-0.028182875264270613107822410147991543340380549682875264270613107822410147991543340,-1.02500000000,0.95819779259831673022326003326221714516101936936180220740168326977673996673778285,AVAILABLE,2138.9490000000,-2232.2625000000,220.2135000000,29,4,5,0,0,2026-07,-0.24987260677466863033873343151693667157584683357879234167893961708394698085419735,-0.045402151983860121049092131809011432414256893073301950235373234700739744451916611,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.094817055856672297099251861722667295592869725667503528822124143285344176359943866,0.040853466447496727126867928662517666912961112896413766104971394812257434021072361,0.21,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0.01,target_first,3311,3311,0,0,0,0,0,13,167,167,170,3,1130,2180,1,0.34128662035638779824826336454243430987617034128662035638779824826336454243430988,1.9155964601769911504424778761061946902654867256637168141592920353982300884955752,-1.0178612385321100917431192660550458715596330275229357798165137614678899082568807,-0.016403956508607671398369072787677438840229537903956508607671398369072787677438840,-1.02500000000,0.97552274455679801706898008618989944511731402980029856631833929527082218404078529,AVAILABLE,2164.6240000000,-2218.9375000000,210.0385000000,29,6,3,0,0,2026-07,-0.24545434462444771723122238586156111929307805596465390279823269513991163475699558,-0.037344350758853288364249578414839797639123102866779089376053962900505902192242833,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.084007280314539392792963208171758252151707178662631230492764589047574009268892462,0.053608168146604590623513804410402743360616755525518760481589947685915246176566294,0.3179,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0.02,stop_first,3311,3311,0,0,0,0,0,13,167,167,170,3,1116,2195,0,0.33705829054666263968589549984898822108124433705829054666263968589549984898822108,1.8916097670250896057347670250896057347670250896057347670250896057347670250896057,-1.0419703872437357630979498861047835990888382687927107061503416856492027334851936,-0.053182875264270613107822410147991543340380549682875264270613107822410147991543340,-1.05000000000,0.92300879925670875006831721047166202109635459364923211455429851888287697436738263,AVAILABLE,2111.0365000000,-2287.1250000000,244.2385000000,29,4,5,0,0,2026-07,-0.27487260677466863033873343151693667157584683357879234167893961708394698085419735,-0.070402151983860121049092131809011432414256893073301950235373234700739744451916611,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.11981705585667229709925186172266729559286972566750352882212414328534417635994387,0.015853466447496727126867928662517666912961112896413766104971394812257434021072361,0.0654,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,NATURAL,0.02,target_first,3311,3311,0,0,0,0,0,13,167,167,170,3,1129,2182,0,0.34098459679855028692237994563575958924796134098459679855028692237994563575958925,1.8922821080602302922940655447298494242692648361381753764393268379096545615589017,-1.0419225481209899175068744271310724106324472960586617781851512373968835930339138,-0.041403956508607671398369072787677438840229537903956508607671398369072787677438840,-1.05000000000,0.93970089840442494419336038443352137146878676915294867988431805935847106302026633,AVAILABLE,2136.3865000000,-2273.4750000000,233.8885000000,29,4,5,0,0,2026-07,-0.27045434462444771723122238586156111929307805596465390279823269513991163475699558,-0.062344350758853288364249578414839797639123102866779089376053962900505902192242833,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.10900728031453939279296320817175825215170717866263123049276458904757400926889246,0.028608168146604590623513804410402743360616755525518760481589947685915246176566294,0.1205,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,NATURAL,0,stop_first,3311,3311,0,0,0,0,0,23,167,167,170,3,880,1687,744,0.26578073089700996677740863787375415282392026578073089700996677740863787375415282,1.9576704545454545454545454545454545454545454545454545454545454545454545454545455,-0.97846799051570835803200948429164196799051570835803200948429164196799051570835803,0.021768196919359710057384475989127151917849592268196919359710057384475989127151918,-0.30000000000,1.0436636395221229127105842426327888188805128567062393547368940776064102241779199,AVAILABLE,1722.7500000000,-1650.6755000000,127.8755000000,17,7,2,0,0,2026-07,-0.15688586156111929307805596465390279823269513991163475699558173784977908689248895,0.0062688026981450252951096121416526138279932546374367622259696458684654300168634064,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.032833503459613621919243212514331886571301734517570334032761335364548900876041557,0.080153191339501542052179711594565307993665082937401016920896890889389013920146703,0.7766,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,NATURAL,0,target_first,3311,3311,0,0,0,0,0,23,167,167,170,3,903,1675,733,0.27272727272727272727272727272727272727272727272727272727272727272727272727272727,1.9587486157253599114064230343300110741971207087486157253599114064230343300110742,-0.97831373134328358208955223880597014925373134328358208955223880597014925373134328,0.039285563273935366958622772576260948353971609785563273935366958622772576260948354,-0.15000000000,1.0793778267875488466142320428907370617306477090796805102657603656123497300106092,AVAILABLE,1768.7500000000,-1638.6755000000,120.3005000000,17,7,2,0,0,2026-07,-0.15246759941089837997054491899852724594992636229749631811487481590574374079528719,0.019084991568296795952782462057335581787521079258010118043844856661045531197301855,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.017142084739176586549397224960194101144893471832587762529380544393054818409280461,0.099026552421118073828463656136401660912284971177392124355483900406102179567128538,0.9151,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,NATURAL,0.01,stop_first,3311,3311,0,0,0,0,0,23,167,167,170,3,879,2431,1,0.26547870733917245545152521896707943219571126547870733917245545152521896707943220,1.9348691695108077360637087599544937428896473265073947667804323094425483503981797,-0.70401090086384204031262854792266556972439325380501851090086384204031262854792267,-0.0032318030806402899426155240108728480821504077318030806402899426155240108728480822,-0.32500000000,0.99374770114589934093916242392052823029354340075859629010596567064019672202029799,AVAILABLE,1700.7500000000,-1711.4505000000,151.9255000000,29,6,3,0,0,2026-07,-0.18188586156111929307805596465390279823269513991163475699558173784977908689248895,-0.018731197301854974704890387858347386172006745362563237774030354131534569983136594,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.057833503459613621919243212514331886571301734517570334032761335364548900876041557,0.055153191339501542052179711594565307993665082937401016920896890889389013920146703,0.4542,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,NATURAL,0.01,target_first,3311,3311,0,0,0,0,0,23,167,167,170,3,902,2408,1,0.27242524916943521594684385382059800664451827242524916943521594684385382059800664,1.9358924611973392461197339246119733924611973392461197339246119733924611973392461,-0.70551308139534883720930232558139534883720930232558139534883720930232558139534884,0.014285563273935366958622772576260948353971609785563273935366958622772576260948354,-0.17500000000,1.0278416517278635191336857821541366627513316896970966971976463254664629632954269,AVAILABLE,1746.1750000000,-1698.8755000000,142.9755000000,29,7,2,0,0,2026-07,-0.17746759941089837997054491899852724594992636229749631811487481590574374079528719,-0.0059150084317032040472175379426644182124789207419898819561551433389544688026981450,AVAILABLE,AVAILABLE,AVAILABLE,10000,20260908,10000,0,-0.042142084739176586549397224960194101144893471832587762529380544393054818409280461,0.074026552421118073828463656136401660912284971177392124355483900406102179567128538,0.6904,AVAILABLE,WHOLE_SESSION
