entry_variant,model,population,cost_per_share_roundtrip,ambiguity_sensitivity,atr_reference_model,comparison,paired_mean_r_difference,left_eligible_entries,right_eligible_entries,left_missing_partner,right_missing_partner,common_eligible_identities,common_usable_identities,common_unavailable_attrition,left_common_atr_unavailable,right_common_atr_unavailable,common_contributing_sessions,bootstrap_draws,bootstrap_seed,bootstrap_valid_draws,bootstrap_null_draws,mean_r_ci_low,mean_r_ci_high,bootstrap_probability_mean_above_zero,bootstrap_status,bootstrap_unit
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1R,FIXED_MINUS_ATR,0.013026454591546921910441299822528718122216156702647850893148351878729163757361605,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.025273928438110648877263572067066211642982717534447067870440049650088938259671216,0.051334117371141189875557375569484825773911066106502627081184073783017101793867741,0.7464,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1R,FIXED_MINUS_ATR,0.021748652585441383314715176839537004210310356440981911076314509750512853247113022,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.015530759330312775461664822125568722381905605429123131928877944919737330869155587,0.059634089953995373401277018512384719969798200192533533204346911827571514877464078,0.8714,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_1R,FIXED_MINUS_ATR,0.015450245073010035974953366110233095145234548283194535519966679947453868983844932,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.022957617839842044916265176834533754070264563155071694078121131089926078074854506,0.054313237598800129307785991169703845898609822854002983959936102247106214711943077,0.7813,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_1R,FIXED_MINUS_ATR,0.024172443066904497379227243127241381233328748021528595703132837819237558473596349,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.013256388451588803774760540009053450126532338378509523821725405333305686014540571,0.062437885691907540366302290404918144561778795900286397735076168524742879242944524,0.8961,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_1R,FIXED_MINUS_ATR,0.017874035554473150039465432397937472168252939863741220146785008016178574210328255,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.021052377074303858100904342587792562562928001930066537331444783849335104689351373,0.057521078271408765711087720735411126581671328100457971879010539976697643111327709,0.813,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1R,FIXED_MINUS_ATR,0.026596233548367611443739309414945758256347139602075280329951165887962263700079672,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.011069883693019889846887445451865138980443024243274070075664647001474364478116960,0.065486563604164560459801438036206125166850684022335515294716268445949744108683505,0.9158,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,-0.0040452523297353871580849739315455806156165688346075068610646252033791651552143157,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.057011417082615614746940364189095736134056232699335248571863377919538547189841132,0.049968372859436418642726547846524780149256704435943545451334682843696689700234313,0.4356,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,0.058100408376762650347366399814638457762054604301022671943994249633079622459264536,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.0030622454996073253755822727665314286460556995290266135354794196097249566895283327,0.11955947564915439350270544671997807043867351030972853241359877690479379311472356,0.969,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,-0.016621461848272273093572907643841203592598177254060822234246297134654459928730986,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.069692363359394190513502358500613062176241029022614239660643348065206227046050751,0.037214109344297357841476955078598944321778822270854840586648969968478374117038346,0.2709,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,0.045524198858225764411878466102342834785072995881569356570812577701804327685747841,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.015029416495409933030264622008850217453613430689682565775078697706007588135953218,0.10683024287584202391196932442158971992856042833363454210093248598067522238818346,0.9256,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,-0.029197671366809159029060841356136826569579785673514137607427969065929754702247664,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.082683612705912733024362594399800393901641725858032489342724951417867734347264109,0.024633983297482621183750363242866376296804547911348205713588204839760514868915491,0.1461,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,0.032947989339688878476390532390047211808091387462116041197630905770529032912231186,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.027192947193594857635051241699067566706696785465628723547496838105756165000571734,0.093965429958110205662813729228058215047634088752569686113609321993197245453645565,0.8555,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,-0.0093716079046736049222948881632653073200794268081501729462514256104150715369558482,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.066251329463522224292811863273974076170217198776597996256081045396218782207591266,0.046645689191235160029098746976692236031303969113218785696314771665580070115136666,0.3648,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,0.020065810324720202317129446769137658227238497308727280171934357206854880490955185,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.043787164555202574422228111757215749219357533590792086232200006260427306317753976,0.084003917585373653492311370234174267878932062369969710569278086615491236372304216,0.7277,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,-0.015281150756543824191116155208894263630394368560936821652766430875023699643805820,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.072000023070854906326929964037193272866992240796387783058796956004852859883771896,0.040492365363350516359632289624218555368068756814773681681780807139301565035821910,0.2892,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,0.014156267472849983048308179723508701916923555555940631465419351942246252384105208,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.048816807404817930022755306145370477751747515191642036449207840574709305109945118,0.077420950006567203060956581569632291040799043255567704361567030637592205423096553,0.6623,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,-0.021190693608414043459937422254523219940709310313723470359281436139632327750655905,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.077605430372835442203877894247103578776963999066227862764446761931962720373430220,0.034457357161288925729676678734704328684533401126820368239715232239937794748858074,0.2203,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,0.0082467246209797637794869126778797456066086138031539827589043466776376242772551295,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.054294147039506410914276935424586387576208958334744878814358800668344817334423988,0.070894052293914609324575046420944001084986291380320111866564031942482379533868913,0.5949,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,0.013042623815053099540563085379400777866720980227756208795280773837179055516394930,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.035938666248027479381429171113860783363504666966630316802809141289561345552428836,0.059985218663167414287132550493308483954527743523264013104412167444612471610666486,0.7081,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,0.031577294552078830024645074040543385803921154671716086684508859314719395682116696,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.022033728910993284880130054830948203402505091799243115725579651894495570406481308,0.085105178787956945293320396774588913628216715791920594981171562155301355832627588,0.8772,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,0.015466414296516213605075151667105154889739371808302893422099101905903760742878253,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.033415588334050496896014858179502321521109077778514547523674409271201431832232350,0.062269178954673522527532724259089583935656396610698322516815229536387500500173918,0.7415,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,0.034001085033541944089157140328247762826939546252262771311327187383444100908600007,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.019267087587810692141829543042536440559117100478884684090962234312887131457814735,0.087299138403454983805705219624971770921860279560232720110128390855883989744534532,0.8958,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,0.017890204777979327669587217954809531912757763388849578048917429974628465969361582,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.031080072714175221492369281989009615981471214309650858869672628268854504256339262,0.064714451634862018935861814734978334546964129218605967201943688972653694424806585,0.7717,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_1.5R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_1.5R,FIXED_MINUS_ATR,0.036424875515005058153669206615952139849957937832809455938145515452168806135083337,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.016710150918819168448905181806739682547137085927913159946512939555497250988941287,0.089732100532143490011750471567241265701141407662628548966898584096211108982053638,0.9116,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.025322470314184754585494437432483559835351966419405279178721440116768942995929243,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.037765114599116915466092873693453044018221262847261947477378504220431586299426384,0.087048265411378120181308438343776431550220318856741693769552770008891148072202341,0.7885,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.075038998879383184589855536429430790537488904927909422222768539985935973087512311,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,0.0066338942513999255431952200924560752888144460169708851998648959066034486450163882,0.14332707790059255062420662070762377079729122603669984001170674983747042436546303,0.9837,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.012746260795647868650006503720187936858370357999951963805539768185493648222412560,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.049871672720885041437450417872626415853689902399046553973248486639486118274581142,0.074172632868945226963231980758145105290288768688638528448555881792686091036104337,0.6568,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.062462789360846298654367602717135167560507296508456106849586868054660678313995626,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.0052865494279711552380352043373487281808774644893688109537858100250870736187340304,0.13060330298858913400396719006227104900211671027540966811938704549264796059808692,0.9636,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.00017005127711098271451857000789231388138874958049864843235809625421835344889589682,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.062118153905618592437060145900457386025532712819633958364883292839207803130812457,0.061287726026984809332692269005198445910221970544092961682228062242047958832485371,0.5039,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.049886579842309412718879669004839544583525688089002791476405196123385383540478988,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.017410844312148798142427900846952626462996594167512312376569018647112762328291878,0.11752522887467473133798016692646974004364809826956372128071611464554565993683553,0.928,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.014117353291361669834803930091300248307513617822225456530080649304150829898095255,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.046268681643135774620452632432426272648037483672933471198199529856901710187622535,0.073067500020802213071636400806126652348259891250274446961041706919613226317001409,0.6818,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.037667287874876715626343398037222620745367957115727419024629275557966791520424081,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.028252625291344339868479881179802524166196194115586137402170023030357844023072590,0.10332310183268953266664007749246958808561921723822438069423861259834552396709011,0.8722,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.0082078104394914505659826630456712919971986760694388078235656440395422017912452747,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.051919435855046231550989140203350598250603794321510102025787851322835376651891297,0.066832973720997832183618087061606397589992583976943063290430991792646774805148199,0.6085,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.031757745023006496357522130991593664435053015362940770318114270293358163413574107,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.033418848473805852732377125793061738652497552596600096665216394111059351900094775,0.096969090242397252678911313736134836389875069385274920290915837995346337975640268,0.8339,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.0022982675876212312971613960000423356868837343166521591170506387749335736843951947,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.057485104856837492861061653071103258042846182470582493400952749410309264054133585,0.060578910111360233987463923807835237853222851104101855251887015207497385326949909,0.5312,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.025848202171136277088700863945964708124738073610154121611599265028749535306724024,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.038818692039949847605343448050525676195465301720254348775727688157438325054073277,0.090736521935040007468176464018251329921634023574725551077430071422515952522245024,0.787,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.022575632110957541327753486712902225339058900566810425275537837848997464583369278,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.023022130059142443969640955702360236754932151262718637646301418277971519390495060,0.068818250029448980784946380608069350409675150273763250512335121170653025213952459,0.8355,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.025192291509125879749035649818004711165487160488310643330487685210532571430294700,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.020595269499807838618890768505576478841087664258145823095175031632283644961572866,0.072053881210558620697694608993431953483454714321402702424536794120269382253241503,0.8588,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.024999422592420655392265553000606602362077292147357109902356165917722169809852594,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.020573308658094488407764147655960829487291595647599630899898053786843467268029663,0.071393224460345971748055163126786997884309477679702867558208128145183738188620250,0.8612,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.027616081990588993813547716105709088188505552068857327957306013279257276656778011,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.017845749911438157590494141491715662272376781752483320279200574987738076436313606,0.074494528958261725952140481102595196223878158925971011697175568036562366095876751,0.8786,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.027423213073883769456777619288310979385095683727903794529174493986446875036335923,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.018058811411145142094762046876377466043098389735815026508568116506970302898936061,0.074158351632157154588557781570781867834701427209007030029441625240663879801798441,0.8808,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R,FIXED_MINUS_ATR,0.030039872472052107878059782393413465211523943649404012584124341347981981883261370,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.015562034739071672726922221322350055347252979216130771830761316352888482407951382,0.077067273554481962734651844791848229845090381955837473787370619965590774765978477,0.8978,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.017890991296654906578998837849477214791104497504370947542451131678940672284811704,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.030771930084298189456695662416273508729314502626724912521218065930741945650312033,0.066338114233941622838258712047735581229366392396932391694022920309238982870540784,0.7636,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.074585278256968905706779038460031074363716795803542338733031157845534653968195909,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,0.016975462904738660429863283024406873345000404237106558323936942789246480045476677,0.13330659660507406951810247302046477140278680998373123383726474138620851273353775,0.9944,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.0053147817781180206435109041371815918141228890849176321692694597476653775112950305,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.043123546386154124600911984958942473321387755321158495693167033110035843631557127,0.053423170410587420750021510556236968119895196810164572914428283635559178754985689,0.5914,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.062009068738432019771291104747735451386735187384089023359849485914259359194679232,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,0.0047904670364755579118516302437589025996860192475822744762907918118678194835409388,0.12034435268403633673576638264701213559447367803500189021543095017165316118190137,0.9834,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,-0.0072614277404188652919770295751140311628587193345356832039122121836099172622216428,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.055789961045259324588641444862074738143418627953120953651298502079513881309134828,0.040399425666433432133087428067868318736130345876681048087682784477715310001896341,0.3942,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD025_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.049432859219895133835803171035439828409753578964635707986667813982984064421162604,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.0071357239889613595650626994689693385498555420709714940894412057191211092851675018,0.10736604809487878005397970562741743424068261450774018923859380544584354589782311,0.9568,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.026017172427633246453980666603656601329845593593918846946434268762819142992763439,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.022059900763588012271262687437467529378228755540012755690801994986931687763898849,0.074214040795029817975214957451267638716609816135533299959412108958193626851601087,0.8589,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.049130997111453569175306440698728559463295222900504106431824587123045920140604688,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.0024636520140817751516470746343162853690380937855666636639008453212155277718180745,0.10224639998916846728542766309238437763905466500668970375985966928236605477944134,0.9677,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.020107629575763027185159399558027645019530651841132198239919263498210514885913453,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.028043602137796925476337461826024207980459835467802082214005549146998654237833953,0.068486386211312599358085580507614476019478005172109444318561496781188422310095482,0.7967,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.01,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.043221454259583349906485173653099603152980281147717457725309581858437292033754724,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.0081073263215844864517992955129335611020560005114790111228863095800289163648488137,0.096040043578878767889437862189866384271788191864014551360388026258479081807845993,0.9492,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.014198086723892807916338132512398688709215710088345549533404258233601886779063389,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.034299362612291794616157790456924524188775660487495612396662765926650893709848360,0.062535936428990154718714470555742012036128805090828578939772886091149747170458981,0.7206,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD030_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0.02,target_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.037311911407713130637663906607470646842665339394930809018794576593828663926904631,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.013716762034259788413991602379683092718248179799265968840201053905869530411546145,0.089997340895081126989600739786431557277412377576761968334312344123264203437613117,0.9221,AVAILABLE,WHOLE_SESSION
IMMEDIATE_CLOSE_BACK_1M,USD040_TARGET_2R_BE1R,COMMON_AVAILABLE_ATR_IDENTITIES,0,stop_first,ATR050_TARGET_2R_BE1R,FIXED_MINUS_ATR,0.036670973852258918790076029301723180774532321315971470874330765346624928717432724,2293,2293,0,0,2293,2293,0,0,0,164,10000,20260908,10000,0,-0.0044963925377672614663230275841673770111853343725572381691821097547104711930253080,0.078995067172709730709418545134478542726402575421580158465722351131680302908235126,0.9602,AVAILABLE,WHOLE_SESSION
