family,confluence,distance,horizon,contributing_sessions,episodes,REJECTION_FIRST_n,CONTINUATION_FIRST_n,AMBIGUOUS_n,UNRESOLVED_n,CENSORED_n,REJECTION_FIRST_pct,CONTINUATION_FIRST_pct,AMBIGUOUS_pct,UNRESOLVED_pct,CENSORED_pct,horizon_censored_flag_n,median_mfe_lower_bound,median_mae_lower_bound,median_mfe_envelope_upper,median_mae_envelope_upper,reclaim_n,reclaim_pct_of_rejection_first,quick_reclaim_n,later_reclaim_n,median_time_to_reclaim_seconds
PWL,False,1.00,30,8,17,10,3,1,1,2,58.82,17.65,5.88,5.88,11.76,2,1.640000000000,0.335000000000,1.640000000000,0.335000000000,2,20.00,2,0,270
1H_HIGH,True,0.25,5,58,175,28,20,96,30,1,16.00,11.43,54.86,17.14,0.57,3,0.241000000000,0.235000000000,0.360000000000,0.280000000000,5,17.86,5,0,60
1H_HIGH,True,0.25,15,58,175,42,31,96,5,1,24.00,17.71,54.86,2.86,0.57,6,0.405000000000,0.511000000000,0.490000000000,0.511000000000,17,40.48,12,5,300
1H_HIGH,True,0.25,30,58,175,44,32,96,2,1,25.14,18.29,54.86,1.14,0.57,13,0.570000000000,0.650000000000,0.630000000000,0.650000000000,28,63.64,13,15,360
1H_HIGH,True,0.50,5,58,175,28,23,44,77,3,16.00,13.14,25.14,44.00,1.71,3,0.241000000000,0.235000000000,0.360000000000,0.280000000000,3,10.71,3,0,120
1H_HIGH,True,0.50,15,58,175,43,49,44,35,4,24.57,28.00,25.14,20.00,2.29,6,0.405000000000,0.511000000000,0.490000000000,0.511000000000,7,16.28,6,1,240
1H_HIGH,True,0.50,30,58,175,51,58,44,17,5,29.14,33.14,25.14,9.71,2.86,13,0.570000000000,0.650000000000,0.630000000000,0.650000000000,19,37.25,7,12,660
1H_HIGH,True,1.00,5,58,175,5,15,13,139,3,2.86,8.57,7.43,79.43,1.71,3,0.241000000000,0.235000000000,0.360000000000,0.280000000000,1,20.00,1,0,120
1H_HIGH,True,1.00,15,58,175,21,42,13,93,6,12.00,24.00,7.43,53.14,3.43,6,0.405000000000,0.511000000000,0.490000000000,0.511000000000,2,9.52,1,1,240
1H_HIGH,True,1.00,30,58,175,40,56,13,58,8,22.86,32.00,7.43,33.14,4.57,13,0.570000000000,0.650000000000,0.630000000000,0.650000000000,7,17.50,2,5,360
1H_HIGH,False,0.25,5,135,2123,472,212,1263,175,1,22.23,9.99,59.49,8.24,0.05,45,0.320000000000,0.290000000000,0.450000000000,0.310000000000,123,26.06,123,0,120
1H_HIGH,False,0.25,15,135,2123,553,290,1263,16,1,26.05,13.66,59.49,0.75,0.05,106,0.560000000000,0.530000000000,0.640000000000,0.548500000000,275,49.73,189,86,180
1H_HIGH,False,0.25,30,135,2123,562,296,1263,1,1,26.47,13.94,59.49,0.05,0.05,180,0.752500000000,0.720000000000,0.809950000000,0.730000000000,364,64.77,196,168,300
1H_HIGH,False,0.50,5,135,2123,415,335,578,779,16,19.55,15.78,27.23,36.69,0.75,45,0.320000000000,0.290000000000,0.450000000000,0.310000000000,47,11.33,47,0,120
1H_HIGH,False,0.50,15,135,2123,672,585,578,263,25,31.65,27.56,27.23,12.39,1.18,106,0.560000000000,0.530000000000,0.640000000000,0.548500000000,216,32.14,142,74,240
1H_HIGH,False,0.50,30,135,2123,746,664,578,108,27,35.14,31.28,27.23,5.09,1.27,180,0.752500000000,0.720000000000,0.809950000000,0.730000000000,351,47.05,157,194,360
1H_HIGH,False,1.00,5,135,2123,196,167,116,1606,38,9.23,7.87,5.46,75.65,1.79,45,0.320000000000,0.290000000000,0.450000000000,0.310000000000,9,4.59,9,0,120
1H_HIGH,False,1.00,15,135,2123,513,486,116,935,73,24.16,22.89,5.46,44.04,3.44,106,0.560000000000,0.530000000000,0.640000000000,0.548500000000,96,18.71,54,42,300
1H_HIGH,False,1.00,30,135,2123,706,649,116,555,97,33.25,30.57,5.46,26.14,4.57,180,0.752500000000,0.720000000000,0.809950000000,0.730000000000,188,26.63,59,129,480
1H_LOW,True,0.25,5,51,172,36,20,114,2,0,20.93,11.63,66.28,1.16,0.00,3,0.352500000000,0.470000000000,0.540000000000,0.485000000000,8,22.22,8,0,120
1H_LOW,True,0.25,15,51,172,38,20,114,0,0,22.09,11.63,66.28,0.00,0.00,7,0.650000000000,0.680000000000,0.755000000000,0.747500000000,20,52.63,14,6,240
1H_LOW,True,0.25,30,51,172,38,20,114,0,0,22.09,11.63,66.28,0.00,0.00,12,0.830000000000,1.010000000000,0.945000000000,1.050000000000,25,65.79,14,11,240
1H_LOW,True,0.50,5,51,172,34,42,63,33,0,19.77,24.42,36.63,19.19,0.00,3,0.352500000000,0.470000000000,0.540000000000,0.485000000000,3,8.82,3,0,120
1H_LOW,True,0.50,15,51,172,49,50,63,10,0,28.49,29.07,36.63,5.81,0.00,7,0.650000000000,0.680000000000,0.755000000000,0.747500000000,14,28.57,8,6,180
1H_LOW,True,0.50,30,51,172,54,53,63,2,0,31.40,30.81,36.63,1.16,0.00,12,0.830000000000,1.010000000000,0.945000000000,1.050000000000,26,48.15,9,17,510
1H_LOW,True,1.00,5,51,172,16,19,15,122,0,9.30,11.05,8.72,70.93,0.00,3,0.352500000000,0.470000000000,0.540000000000,0.485000000000,0,0.00,0,0,
1H_LOW,True,1.00,15,51,172,45,54,15,55,3,26.16,31.40,8.72,31.98,1.74,7,0.650000000000,0.680000000000,0.755000000000,0.747500000000,9,20.00,5,4,300
1H_LOW,True,1.00,30,51,172,55,73,15,25,4,31.98,42.44,8.72,14.53,2.33,12,0.830000000000,1.010000000000,0.945000000000,1.050000000000,19,34.55,5,14,480
1H_LOW,False,0.25,5,138,2388,442,226,1621,99,0,18.51,9.46,67.88,4.15,0.00,52,0.360000000000,0.350000000000,0.510000000000,0.360000000000,138,31.22,138,0,120
1H_LOW,False,0.25,15,138,2388,485,272,1621,10,0,20.31,11.39,67.88,0.42,0.00,128,0.620000000000,0.640000000000,0.710000000000,0.649900000000,271,55.88,193,78,180
1H_LOW,False,0.25,30,138,2388,490,275,1621,2,0,20.52,11.52,67.88,0.08,0.00,192,0.860000000000,0.852400000000,0.930000000000,0.860000000000,329,67.14,198,131,240
1H_LOW,False,0.50,5,138,2388,525,404,750,691,18,21.98,16.92,31.41,28.94,0.75,52,0.360000000000,0.350000000000,0.510000000000,0.360000000000,73,13.90,73,0,60
1H_LOW,False,0.50,15,138,2388,745,655,751,209,28,31.20,27.43,31.45,8.75,1.17,128,0.620000000000,0.640000000000,0.710000000000,0.649900000000,291,39.06,201,90,240
1H_LOW,False,0.50,30,138,2388,819,718,751,71,29,34.30,30.07,31.45,2.97,1.21,192,0.860000000000,0.852400000000,0.930000000000,0.860000000000,416,50.79,211,205,300
1H_LOW,False,1.00,5,138,2388,239,220,171,1722,36,10.01,9.21,7.16,72.11,1.51,52,0.360000000000,0.350000000000,0.510000000000,0.360000000000,11,4.60,11,0,120
1H_LOW,False,1.00,15,138,2388,623,635,171,878,81,26.09,26.59,7.16,36.77,3.39,128,0.620000000000,0.640000000000,0.710000000000,0.649900000000,124,19.90,74,50,300
1H_LOW,False,1.00,30,138,2388,854,833,171,439,91,35.76,34.88,7.16,18.38,3.81,192,0.860000000000,0.852400000000,0.930000000000,0.860000000000,244,28.57,91,153,420
