family,confluence,distance,horizon,contributing_sessions,episodes,REJECTION_FIRST_n,CONTINUATION_FIRST_n,AMBIGUOUS_n,UNRESOLVED_n,CENSORED_n,REJECTION_FIRST_pct,CONTINUATION_FIRST_pct,AMBIGUOUS_pct,UNRESOLVED_pct,CENSORED_pct,horizon_censored_flag_n,median_mfe_lower_bound,median_mae_lower_bound,median_mfe_envelope_upper,median_mae_envelope_upper,reclaim_n,reclaim_pct_of_rejection_first,quick_reclaim_n,later_reclaim_n,median_time_to_reclaim_seconds
ORL5,1,1.00,15,118,336,97,90,18,123,8,28.87,26.79,5.36,36.61,2.38,9,0.660000000000,0.515000000000,0.728000000000,0.530000000000,9,9.28,7,2,180
ORL5,1,1.00,30,118,336,119,113,18,76,10,35.42,33.63,5.36,22.62,2.98,14,0.815000000000,0.745000000000,0.850000000000,0.770000000000,30,25.21,10,20,480
ORL5,2,0.25,5,27,85,15,9,55,6,0,17.65,10.59,64.71,7.06,0.00,1,0.390000000000,0.230000000000,0.435000000000,0.245000000000,3,20.00,3,0,180
ORL5,2,0.25,15,27,85,19,11,55,0,0,22.35,12.94,64.71,0.00,0.00,2,0.583500000000,0.569200000000,0.620000000000,0.590000000000,13,68.42,6,7,360
ORL5,2,0.25,30,27,85,19,11,55,0,0,22.35,12.94,64.71,0.00,0.00,4,0.745000000000,0.680000000000,0.760000000000,0.690000000000,14,73.68,6,8,390
ORL5,2,0.50,5,27,85,19,11,17,38,0,22.35,12.94,20.00,44.71,0.00,1,0.390000000000,0.230000000000,0.435000000000,0.245000000000,2,10.53,2,0,180
ORL5,2,0.50,15,27,85,30,26,17,11,1,35.29,30.59,20.00,12.94,1.18,2,0.583500000000,0.569200000000,0.620000000000,0.590000000000,10,33.33,5,5,360
ORL5,2,0.50,30,27,85,33,28,17,6,1,38.82,32.94,20.00,7.06,1.18,4,0.745000000000,0.680000000000,0.760000000000,0.690000000000,16,48.48,6,10,420
ORL5,2,1.00,5,27,85,2,2,5,76,0,2.35,2.35,5.88,89.41,0.00,1,0.390000000000,0.230000000000,0.435000000000,0.245000000000,0,0.00,0,0,
ORL5,2,1.00,15,27,85,19,16,5,44,1,22.35,18.82,5.88,51.76,1.18,2,0.583500000000,0.569200000000,0.620000000000,0.590000000000,2,10.53,2,0,180
ORL5,2,1.00,30,27,85,25,21,5,31,3,29.41,24.71,5.88,36.47,3.53,4,0.745000000000,0.680000000000,0.760000000000,0.690000000000,3,12.00,2,1,240
ORL5,3+,0.25,5,1,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.150000000000,0.555000000000,0.635000000000,0.555000000000,0,,0,0,
ORL5,3+,0.25,15,1,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.150000000000,1.025000000000,0.635000000000,1.025000000000,0,,0,0,
ORL5,3+,0.25,30,1,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.150000000000,2.130000000000,0.635000000000,2.130000000000,0,,0,0,
ORL5,3+,0.50,5,1,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.150000000000,0.555000000000,0.635000000000,0.555000000000,0,,0,0,
ORL5,3+,0.50,15,1,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.150000000000,1.025000000000,0.635000000000,1.025000000000,0,,0,0,
ORL5,3+,0.50,30,1,1,0,0,1,0,0,0.00,0.00,100.00,0.00,0.00,0,0.150000000000,2.130000000000,0.635000000000,2.130000000000,0,,0,0,
ORL5,3+,1.00,5,1,1,0,0,0,1,0,0.00,0.00,0.00,100.00,0.00,0,0.150000000000,0.555000000000,0.635000000000,0.555000000000,0,,0,0,
ORL5,3+,1.00,15,1,1,0,1,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.150000000000,1.025000000000,0.635000000000,1.025000000000,0,,0,0,
ORL5,3+,1.00,30,1,1,0,1,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.150000000000,2.130000000000,0.635000000000,2.130000000000,0,,0,0,
PWH,1,0.25,5,9,25,7,5,12,1,0,28.00,20.00,48.00,4.00,0.00,0,0.220000000000,0.290000000000,0.320500000000,0.340000000000,1,14.29,1,0,60
PWH,1,0.25,15,9,25,8,5,12,0,0,32.00,20.00,48.00,0.00,0.00,1,0.418000000000,0.400000000000,0.520000000000,0.400000000000,1,12.50,1,0,60
PWH,1,0.25,30,9,25,8,5,12,0,0,32.00,20.00,48.00,0.00,0.00,1,0.526500000000,0.670000000000,0.600000000000,0.670000000000,1,12.50,1,0,60
PWH,1,0.50,5,9,25,5,5,3,12,0,20.00,20.00,12.00,48.00,0.00,0,0.220000000000,0.290000000000,0.320500000000,0.340000000000,0,0.00,0,0,
PWH,1,0.50,15,9,25,9,9,3,4,0,36.00,36.00,12.00,16.00,0.00,1,0.418000000000,0.400000000000,0.520000000000,0.400000000000,1,11.11,0,1,360
PWH,1,0.50,30,9,25,10,12,3,0,0,40.00,48.00,12.00,0.00,0.00,1,0.526500000000,0.670000000000,0.600000000000,0.670000000000,2,20.00,0,2,750
PWH,1,1.00,5,9,25,2,0,0,23,0,8.00,0.00,0.00,92.00,0.00,0,0.220000000000,0.290000000000,0.320500000000,0.340000000000,0,0.00,0,0,
PWH,1,1.00,15,9,25,6,2,0,16,1,24.00,8.00,0.00,64.00,4.00,1,0.418000000000,0.400000000000,0.520000000000,0.400000000000,0,0.00,0,0,
PWH,1,1.00,30,9,25,8,2,0,14,1,32.00,8.00,0.00,56.00,4.00,1,0.526500000000,0.670000000000,0.600000000000,0.670000000000,1,12.50,0,1,780
PWH,2,0.25,5,23,65,12,7,37,9,0,18.46,10.77,56.92,13.85,0.00,1,0.310000000000,0.210000000000,0.420000000000,0.235000000000,1,8.33,1,0,120
PWH,2,0.25,15,23,65,16,11,37,1,0,24.62,16.92,56.92,1.54,0.00,1,0.460000000000,0.430000000000,0.510000000000,0.430000000000,7,43.75,4,3,300
PWH,2,0.25,30,23,65,16,11,37,1,0,24.62,16.92,56.92,1.54,0.00,6,0.590000000000,0.590000000000,0.630000000000,0.590000000000,12,75.00,4,8,570
PWH,2,0.50,5,23,65,11,6,17,30,1,16.92,9.23,26.15,46.15,1.54,1,0.310000000000,0.210000000000,0.420000000000,0.235000000000,1,9.09,1,0,120
PWH,2,0.50,15,23,65,17,14,17,16,1,26.15,21.54,26.15,24.62,1.54,1,0.460000000000,0.430000000000,0.510000000000,0.430000000000,3,17.65,2,1,240
PWH,2,0.50,30,23,65,20,18,17,8,2,30.77,27.69,26.15,12.31,3.08,6,0.590000000000,0.590000000000,0.630000000000,0.590000000000,9,45.00,3,6,780
PWH,2,1.00,5,23,65,1,6,5,52,1,1.54,9.23,7.69,80.00,1.54,1,0.310000000000,0.210000000000,0.420000000000,0.235000000000,0,0.00,0,0,
PWH,2,1.00,15,23,65,7,16,5,36,1,10.77,24.62,7.69,55.38,1.54,1,0.460000000000,0.430000000000,0.510000000000,0.430000000000,0,0.00,0,0,
PWH,2,1.00,30,23,65,13,20,5,25,2,20.00,30.77,7.69,38.46,3.08,6,0.590000000000,0.590000000000,0.630000000000,0.590000000000,2,15.38,1,1,720
PWH,3+,0.25,5,7,14,1,0,6,6,1,7.14,0.00,42.86,42.86,7.14,2,0.170000000000,0.150000000000,0.260000000000,0.215000000000,0,0.00,0,0,
PWH,3+,0.25,15,7,14,5,1,6,1,1,35.71,7.14,42.86,7.14,7.14,3,0.300350000000,0.253200000000,0.352500000000,0.258200000000,0,0.00,0,0,
PWH,3+,0.25,30,7,14,5,1,6,1,1,35.71,7.14,42.86,7.14,7.14,3,0.357500000000,0.253200000000,0.482500000000,0.258200000000,1,20.00,0,1,900
PWH,3+,0.50,5,7,14,1,0,3,8,2,7.14,0.00,21.43,57.14,14.29,2,0.170000000000,0.150000000000,0.260000000000,0.215000000000,0,0.00,0,0,
PWH,3+,0.50,15,7,14,2,2,3,5,2,14.29,14.29,21.43,35.71,14.29,3,0.300350000000,0.253200000000,0.352500000000,0.258200000000,1,50.00,1,0,300
PWH,3+,0.50,30,7,14,4,2,3,3,2,28.57,14.29,21.43,21.43,14.29,3,0.357500000000,0.253200000000,0.482500000000,0.258200000000,1,25.00,1,0,300
PWH,3+,1.00,5,7,14,0,0,1,11,2,0.00,0.00,7.14,78.57,14.29,2,0.170000000000,0.150000000000,0.260000000000,0.215000000000,0,,0,0,
PWH,3+,1.00,15,7,14,1,2,1,7,3,7.14,14.29,7.14,50.00,21.43,3,0.300350000000,0.253200000000,0.352500000000,0.258200000000,1,100.00,0,1,360
PWH,3+,1.00,30,7,14,2,2,1,6,3,14.29,14.29,7.14,42.86,21.43,3,0.357500000000,0.253200000000,0.482500000000,0.258200000000,1,50.00,0,1,360
PWL,1,0.25,5,8,17,3,3,11,0,0,17.65,17.65,64.71,0.00,0.00,1,0.394400000000,0.245000000000,0.410000000000,0.245000000000,0,0.00,0,0,
PWL,1,0.25,15,8,17,3,3,11,0,0,17.65,17.65,64.71,0.00,0.00,1,0.970000000000,0.245000000000,0.970000000000,0.245000000000,1,33.33,0,1,540
PWL,1,0.25,30,8,17,3,3,11,0,0,17.65,17.65,64.71,0.00,0.00,2,1.640000000000,0.335000000000,1.640000000000,0.335000000000,1,33.33,0,1,540
PWL,1,0.50,5,8,17,4,2,5,5,1,23.53,11.76,29.41,29.41,5.88,1,0.394400000000,0.245000000000,0.410000000000,0.245000000000,0,0.00,0,0,
PWL,1,0.50,15,8,17,7,4,5,0,1,41.18,23.53,29.41,0.00,5.88,1,0.970000000000,0.245000000000,0.970000000000,0.245000000000,1,14.29,0,1,420
PWL,1,0.50,30,8,17,7,4,5,0,1,41.18,23.53,29.41,0.00,5.88,2,1.640000000000,0.335000000000,1.640000000000,0.335000000000,1,14.29,0,1,420
PWL,1,1.00,5,8,17,2,1,1,12,1,11.76,5.88,5.88,70.59,5.88,1,0.394400000000,0.245000000000,0.410000000000,0.245000000000,0,0.00,0,0,
PWL,1,1.00,15,8,17,7,3,1,5,1,41.18,17.65,5.88,29.41,5.88,1,0.970000000000,0.245000000000,0.970000000000,0.245000000000,0,0.00,0,0,
PWL,1,1.00,30,8,17,10,3,1,1,2,58.82,17.65,5.88,5.88,11.76,2,1.640000000000,0.335000000000,1.640000000000,0.335000000000,2,20.00,2,0,270
PWL,2,0.25,5,23,66,9,5,51,1,0,13.64,7.58,77.27,1.52,0.00,0,0.440000000000,0.495000000000,0.575000000000,0.500000000000,3,33.33,3,0,120
PWL,2,0.25,15,23,66,10,5,51,0,0,15.15,7.58,77.27,0.00,0.00,2,0.805000000000,0.680000000000,0.874000000000,0.680000000000,6,60.00,5,1,210
PWL,2,0.25,30,23,66,10,5,51,0,0,15.15,7.58,77.27,0.00,0.00,3,0.947500000000,0.995000000000,0.947500000000,0.995000000000,6,60.00,5,1,210
PWL,2,0.50,5,23,66,11,11,31,13,0,16.67,16.67,46.97,19.70,0.00,0,0.440000000000,0.495000000000,0.575000000000,0.500000000000,1,9.09,1,0,120
PWL,2,0.50,15,23,66,19,15,31,1,0,28.79,22.73,46.97,1.52,0.00,2,0.805000000000,0.680000000000,0.874000000000,0.680000000000,4,21.05,4,0,150
PWL,2,0.50,30,23,66,20,15,31,0,0,30.30,22.73,46.97,0.00,0.00,3,0.947500000000,0.995000000000,0.947500000000,0.995000000000,10,50.00,5,5,330
PWL,2,1.00,5,23,66,6,7,5,48,0,9.09,10.61,7.58,72.73,0.00,0,0.440000000000,0.495000000000,0.575000000000,0.500000000000,0,0.00,0,0,
PWL,2,1.00,15,23,66,22,22,5,16,1,33.33,33.33,7.58,24.24,1.52,2,0.805000000000,0.680000000000,0.874000000000,0.680000000000,4,18.18,1,3,420
PWL,2,1.00,30,23,66,23,28,5,9,1,34.85,42.42,7.58,13.64,1.52,3,0.947500000000,0.995000000000,0.947500000000,0.995000000000,8,34.78,1,7,480
PWL,3+,0.25,5,3,7,2,0,4,1,0,28.57,0.00,57.14,14.29,0.00,0,0.390000000000,0.160000000000,0.590000000000,0.160000000000,0,0.00,0,0,
PWL,3+,0.25,15,3,7,3,0,4,0,0,42.86,0.00,57.14,0.00,0.00,0,0.960000000000,1.250000000000,0.960000000000,1.250000000000,2,66.67,1,1,510
PWL,3+,0.25,30,3,7,3,0,4,0,0,42.86,0.00,57.14,0.00,0.00,0,1.220000000000,1.740000000000,1.220000000000,1.740000000000,2,66.67,1,1,510
PWL,3+,0.50,5,3,7,3,1,2,1,0,42.86,14.29,28.57,14.29,0.00,0,0.390000000000,0.160000000000,0.590000000000,0.160000000000,0,0.00,0,0,
PWL,3+,0.50,15,3,7,3,1,2,1,0,42.86,14.29,28.57,14.29,0.00,0,0.960000000000,1.250000000000,0.960000000000,1.250000000000,2,66.67,0,2,630
PWL,3+,0.50,30,3,7,3,2,2,0,0,42.86,28.57,28.57,0.00,0.00,0,1.220000000000,1.740000000000,1.220000000000,1.740000000000,2,66.67,0,2,630
PWL,3+,1.00,5,3,7,1,2,0,4,0,14.29,28.57,0.00,57.14,0.00,0,0.390000000000,0.160000000000,0.590000000000,0.160000000000,0,0.00,0,0,
PWL,3+,1.00,15,3,7,2,3,0,2,0,28.57,42.86,0.00,28.57,0.00,0,0.960000000000,1.250000000000,0.960000000000,1.250000000000,1,50.00,1,0,120
PWL,3+,1.00,30,3,7,2,4,0,1,0,28.57,57.14,0.00,14.29,0.00,0,1.220000000000,1.740000000000,1.220000000000,1.740000000000,1,50.00,1,0,120
1H_HIGH,1,0.25,5,134,1833,409,191,1078,154,1,22.31,10.42,58.81,8.40,0.05,40,0.310000000000,0.290000000000,0.450000000000,0.310000000000,104,25.43,104,0,120
1H_HIGH,1,0.25,15,134,1833,480,261,1078,13,1,26.19,14.24,58.81,0.71,0.05,86,0.555600000000,0.530000000000,0.632550000000,0.545000000000,233,48.54,160,73,240
1H_HIGH,1,0.25,30,134,1833,487,266,1078,1,1,26.57,14.51,58.81,0.05,0.05,147,0.750000000000,0.712500000000,0.800000000000,0.730000000000,309,63.45,166,143,300
1H_HIGH,1,0.50,5,134,1833,346,288,503,683,13,18.88,15.71,27.44,37.26,0.71,40,0.310000000000,0.290000000000,0.450000000000,0.310000000000,42,12.14,42,0,120
1H_HIGH,1,0.50,15,134,1833,574,516,503,221,19,31.31,28.15,27.44,12.06,1.04,86,0.555600000000,0.530000000000,0.632550000000,0.545000000000,182,31.71,121,61,240
1H_HIGH,1,0.50,30,134,1833,639,583,503,87,21,34.86,31.81,27.44,4.75,1.15,147,0.750000000000,0.712500000000,0.800000000000,0.730000000000,300,46.95,136,164,360
1H_HIGH,1,1.00,5,134,1833,164,148,102,1385,34,8.95,8.07,5.56,75.56,1.85,40,0.310000000000,0.290000000000,0.450000000000,0.310000000000,9,5.49,9,0,120
1H_HIGH,1,1.00,15,134,1833,438,417,102,817,59,23.90,22.75,5.56,44.57,3.22,86,0.555600000000,0.530000000000,0.632550000000,0.545000000000,85,19.41,48,37,300
1H_HIGH,1,1.00,30,134,1833,609,559,102,483,80,33.22,30.50,5.56,26.35,4.36,147,0.750000000000,0.712500000000,0.800000000000,0.730000000000,170,27.91,53,117,480
1H_HIGH,2,0.25,5,88,431,87,41,261,42,0,20.19,9.51,60.56,9.74,0.00,6,0.320000000000,0.280000000000,0.450000000000,0.290000000000,24,27.59,24,0,60
1H_HIGH,2,0.25,15,88,431,104,59,261,7,0,24.13,13.69,60.56,1.62,0.00,22,0.520000000000,0.540000000000,0.620000000000,0.550000000000,56,53.85,40,16,180
1H_HIGH,2,0.25,30,88,431,108,61,261,1,0,25.06,14.15,60.56,0.23,0.00,41,0.690000000000,0.720000000000,0.780000000000,0.735000000000,79,73.15,42,37,300
1H_HIGH,2,0.50,5,88,431,91,67,110,159,4,21.11,15.55,25.52,36.89,0.93,6,0.320000000000,0.280000000000,0.450000000000,0.290000000000,8,8.79,8,0,120
1H_HIGH,2,0.50,15,88,431,132,113,110,68,8,30.63,26.22,25.52,15.78,1.86,22,0.520000000000,0.540000000000,0.620000000000,0.550000000000,38,28.79,26,12,300
1H_HIGH,2,0.50,30,88,431,146,133,110,33,9,33.87,30.86,25.52,7.66,2.09,41,0.690000000000,0.720000000000,0.780000000000,0.735000000000,66,45.21,27,39,390
1H_HIGH,2,1.00,5,88,431,36,32,25,333,5,8.35,7.42,5.80,77.26,1.16,6,0.320000000000,0.280000000000,0.450000000000,0.290000000000,1,2.78,1,0,120
1H_HIGH,2,1.00,15,88,431,91,105,25,194,16,21.11,24.36,5.80,45.01,3.71,22,0.520000000000,0.540000000000,0.620000000000,0.550000000000,11,12.09,6,5,300
1H_HIGH,2,1.00,30,88,431,130,137,25,118,21,30.16,31.79,5.80,27.38,4.87,41,0.690000000000,0.720000000000,0.780000000000,0.735000000000,23,17.69,7,16,540
1H_HIGH,3+,0.25,5,15,34,4,0,20,9,1,11.76,0.00,58.82,26.47,2.94,2,0.185000000000,0.175000000000,0.352500000000,0.240000000000,0,0.00,0,0,
1H_HIGH,3+,0.25,15,15,34,11,1,20,1,1,32.35,2.94,58.82,2.94,2.94,4,0.335000000000,0.345000000000,0.552500000000,0.345000000000,3,27.27,1,2,360
1H_HIGH,3+,0.25,30,15,34,11,1,20,1,1,32.35,2.94,58.82,2.94,2.94,5,0.447500000000,0.549950000000,0.619850000000,0.549950000000,4,36.36,1,3,570
1H_HIGH,3+,0.50,5,15,34,6,3,9,14,2,17.65,8.82,26.47,41.18,5.88,2,0.185000000000,0.175000000000,0.352500000000,0.240000000000,0,0.00,0,0,
1H_HIGH,3+,0.50,15,15,34,9,5,9,9,2,26.47,14.71,26.47,26.47,5.88,4,0.335000000000,0.345000000000,0.552500000000,0.345000000000,3,33.33,1,2,540
1H_HIGH,3+,0.50,30,15,34,12,6,9,5,2,35.29,17.65,26.47,14.71,5.88,5,0.447500000000,0.549950000000,0.619850000000,0.549950000000,4,33.33,1,3,630
1H_HIGH,3+,1.00,5,15,34,1,2,2,27,2,2.94,5.88,5.88,79.41,5.88,2,0.185000000000,0.175000000000,0.352500000000,0.240000000000,0,0.00,0,0,
1H_HIGH,3+,1.00,15,15,34,5,6,2,17,4,14.71,17.65,5.88,50.00,11.76,4,0.335000000000,0.345000000000,0.552500000000,0.345000000000,2,40.00,1,1,240
1H_HIGH,3+,1.00,30,15,34,7,9,2,12,4,20.59,26.47,5.88,35.29,11.76,5,0.447500000000,0.549950000000,0.619850000000,0.549950000000,2,28.57,1,1,240
1H_LOW,1,0.25,5,132,2126,395,204,1447,80,0,18.58,9.60,68.06,3.76,0.00,47,0.370000000000,0.350000000000,0.510000000000,0.370000000000,127,32.15,127,0,120
1H_LOW,1,0.25,15,132,2126,426,244,1447,9,0,20.04,11.48,68.06,0.42,0.00,114,0.630000000000,0.655000000000,0.720000000000,0.660000000000,240,56.34,172,68,180
1H_LOW,1,0.25,30,132,2126,430,247,1447,2,0,20.23,11.62,68.06,0.09,0.00,169,0.880000000000,0.860000000000,0.945000000000,0.870000000000,286,66.51,176,110,240
1H_LOW,1,0.50,5,132,2126,475,358,676,602,15,22.34,16.84,31.80,28.32,0.71,47,0.370000000000,0.350000000000,0.510000000000,0.370000000000,69,14.53,69,0,60
1H_LOW,1,0.50,15,132,2126,669,584,677,172,24,31.47,27.47,31.84,8.09,1.13,114,0.630000000000,0.655000000000,0.720000000000,0.660000000000,260,38.86,182,78,240
1H_LOW,1,0.50,30,132,2126,734,636,677,54,25,34.52,29.92,31.84,2.54,1.18,169,0.880000000000,0.860000000000,0.945000000000,0.870000000000,370,50.41,191,179,300
1H_LOW,1,1.00,5,132,2126,214,201,157,1522,32,10.07,9.45,7.38,71.59,1.51,47,0.370000000000,0.350000000000,0.510000000000,0.370000000000,11,5.14,11,0,120
1H_LOW,1,1.00,15,132,2126,558,572,157,766,73,26.25,26.90,7.38,36.03,3.43,114,0.630000000000,0.655000000000,0.720000000000,0.660000000000,115,20.61,69,46,300
1H_LOW,1,1.00,30,132,2126,773,749,157,366,81,36.36,35.23,7.38,17.22,3.81,169,0.880000000000,0.860000000000,0.945000000000,0.870000000000,226,29.24,86,140,420
1H_LOW,2,0.25,5,84,400,77,38,268,17,0,19.25,9.50,67.00,4.25,0.00,8,0.330000000000,0.352500000000,0.510000000000,0.382500000000,18,23.38,18,0,120
1H_LOW,2,0.25,15,84,400,87,44,268,1,0,21.75,11.00,67.00,0.25,0.00,20,0.622500000000,0.597500000000,0.700000000000,0.615000000000,45,51.72,32,13,240
1H_LOW,2,0.25,30,84,400,88,44,268,0,0,22.00,11.00,67.00,0.00,0.00,33,0.807500000000,0.835000000000,0.867500000000,0.862500000000,61,69.32,33,28,300
1H_LOW,2,0.50,5,84,400,76,80,130,111,3,19.00,20.00,32.50,27.75,0.75,8,0.330000000000,0.352500000000,0.510000000000,0.382500000000,7,9.21,7,0,120
1H_LOW,2,0.50,15,84,400,115,111,130,40,4,28.75,27.75,32.50,10.00,1.00,20,0.622500000000,0.597500000000,0.700000000000,0.615000000000,41,35.65,26,15,300
1H_LOW,2,0.50,30,84,400,127,123,130,16,4,31.75,30.75,32.50,4.00,1.00,33,0.807500000000,0.835000000000,0.867500000000,0.862500000000,66,51.97,28,38,420
1H_LOW,2,1.00,5,84,400,39,34,29,294,4,9.75,8.50,7.25,73.50,1.00,8,0.330000000000,0.352500000000,0.510000000000,0.382500000000,0,0.00,0,0,
1H_LOW,2,1.00,15,84,400,106,110,29,145,10,26.50,27.50,7.25,36.25,2.50,20,0.622500000000,0.597500000000,0.700000000000,0.615000000000,17,16.04,9,8,300
1H_LOW,2,1.00,30,84,400,131,147,29,80,13,32.75,36.75,7.25,20.00,3.25,33,0.807500000000,0.835000000000,0.867500000000,0.862500000000,36,27.48,9,27,510
1H_LOW,3+,0.25,5,12,34,6,4,20,4,0,17.65,11.76,58.82,11.76,0.00,0,0.255000000000,0.372500000000,0.380000000000,0.372500000000,1,16.67,1,0,60
1H_LOW,3+,0.25,15,12,34,10,4,20,0,0,29.41,11.76,58.82,0.00,0.00,1,0.438250000000,0.562500000000,0.539500000000,0.562500000000,6,60.00,3,3,300
1H_LOW,3+,0.25,30,12,34,10,4,20,0,0,29.41,11.76,58.82,0.00,0.00,2,0.572000000000,0.740000000000,0.662550000000,0.740000000000,7,70.00,3,4,360
1H_LOW,3+,0.50,5,12,34,8,8,7,11,0,23.53,23.53,20.59,32.35,0.00,0,0.255000000000,0.372500000000,0.380000000000,0.372500000000,0,0.00,0,0,
1H_LOW,3+,0.50,15,12,34,10,10,7,7,0,29.41,29.41,20.59,20.59,0.00,1,0.438250000000,0.562500000000,0.539500000000,0.562500000000,4,40.00,1,3,480
1H_LOW,3+,0.50,30,12,34,12,12,7,3,0,35.29,35.29,20.59,8.82,0.00,2,0.572000000000,0.740000000000,0.662550000000,0.740000000000,6,50.00,1,5,630
1H_LOW,3+,1.00,5,12,34,2,4,0,28,0,5.88,11.76,0.00,82.35,0.00,0,0.255000000000,0.372500000000,0.380000000000,0.372500000000,0,0.00,0,0,
1H_LOW,3+,1.00,15,12,34,4,7,0,22,1,11.76,20.59,0.00,64.71,2.94,1,0.438250000000,0.562500000000,0.539500000000,0.562500000000,1,25.00,1,0,120
1H_LOW,3+,1.00,30,12,34,5,10,0,18,1,14.71,29.41,0.00,52.94,2.94,2,0.572000000000,0.740000000000,0.662550000000,0.740000000000,1,20.00,1,0,120
