family,confluence,distance,horizon,contributing_sessions,episodes,REJECTION_FIRST_n,CONTINUATION_FIRST_n,AMBIGUOUS_n,UNRESOLVED_n,CENSORED_n,REJECTION_FIRST_pct,CONTINUATION_FIRST_pct,AMBIGUOUS_pct,UNRESOLVED_pct,CENSORED_pct,horizon_censored_flag_n,median_mfe_lower_bound,median_mae_lower_bound,median_mfe_envelope_upper,median_mae_envelope_upper,reclaim_n,reclaim_pct_of_rejection_first,quick_reclaim_n,later_reclaim_n,median_time_to_reclaim_seconds
ORL5,2,0.25,5,7,14,2,3,9,0,0,14.29,21.43,64.29,0.00,0.00,1,0.364750000000,0.305000000000,0.477500000000,0.510000000000,0,0.00,0,0,
ORL5,2,0.25,15,7,14,2,3,9,0,0,14.29,21.43,64.29,0.00,0.00,1,0.875000000000,0.675000000000,1.075000000000,0.770000000000,2,100.00,0,2,450
ORL5,2,0.25,30,7,14,2,3,9,0,0,14.29,21.43,64.29,0.00,0.00,2,1.170000000000,0.770000000000,1.170000000000,1.035000000000,2,100.00,0,2,450
ORL5,2,0.50,5,7,14,2,3,5,4,0,14.29,21.43,35.71,28.57,0.00,1,0.364750000000,0.305000000000,0.477500000000,0.510000000000,0,0.00,0,0,
ORL5,2,0.50,15,7,14,3,4,5,2,0,21.43,28.57,35.71,14.29,0.00,1,0.875000000000,0.675000000000,1.075000000000,0.770000000000,1,33.33,1,0,300
ORL5,2,0.50,30,7,14,4,4,5,1,0,28.57,28.57,35.71,7.14,0.00,2,1.170000000000,0.770000000000,1.170000000000,1.035000000000,2,50.00,2,0,300
ORL5,2,1.00,5,7,14,1,1,2,10,0,7.14,7.14,14.29,71.43,0.00,1,0.364750000000,0.305000000000,0.477500000000,0.510000000000,0,0.00,0,0,
ORL5,2,1.00,15,7,14,5,4,2,3,0,35.71,28.57,14.29,21.43,0.00,1,0.875000000000,0.675000000000,1.075000000000,0.770000000000,1,20.00,1,0,120
ORL5,2,1.00,30,7,14,5,4,2,2,1,35.71,28.57,14.29,14.29,7.14,2,1.170000000000,0.770000000000,1.170000000000,1.035000000000,1,20.00,1,0,120
ORL5,3+,0.25,5,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORL5,3+,0.25,15,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORL5,3+,0.25,30,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORL5,3+,0.50,5,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORL5,3+,0.50,15,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORL5,3+,0.50,30,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORL5,3+,1.00,5,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORL5,3+,1.00,15,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORL5,3+,1.00,30,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWH,1,0.25,5,9,25,7,5,12,1,0,28.00,20.00,48.00,4.00,0.00,0,0.220000000000,0.290000000000,0.320500000000,0.340000000000,1,14.29,1,0,60
PWH,1,0.25,15,9,25,8,5,12,0,0,32.00,20.00,48.00,0.00,0.00,1,0.418000000000,0.400000000000,0.520000000000,0.400000000000,1,12.50,1,0,60
PWH,1,0.25,30,9,25,8,5,12,0,0,32.00,20.00,48.00,0.00,0.00,1,0.526500000000,0.670000000000,0.600000000000,0.670000000000,1,12.50,1,0,60
PWH,1,0.50,5,9,25,5,5,3,12,0,20.00,20.00,12.00,48.00,0.00,0,0.220000000000,0.290000000000,0.320500000000,0.340000000000,0,0.00,0,0,
PWH,1,0.50,15,9,25,9,9,3,4,0,36.00,36.00,12.00,16.00,0.00,1,0.418000000000,0.400000000000,0.520000000000,0.400000000000,1,11.11,0,1,360
PWH,1,0.50,30,9,25,10,12,3,0,0,40.00,48.00,12.00,0.00,0.00,1,0.526500000000,0.670000000000,0.600000000000,0.670000000000,2,20.00,0,2,750
PWH,1,1.00,5,9,25,2,0,0,23,0,8.00,0.00,0.00,92.00,0.00,0,0.220000000000,0.290000000000,0.320500000000,0.340000000000,0,0.00,0,0,
PWH,1,1.00,15,9,25,6,2,0,16,1,24.00,8.00,0.00,64.00,4.00,1,0.418000000000,0.400000000000,0.520000000000,0.400000000000,0,0.00,0,0,
PWH,1,1.00,30,9,25,8,2,0,14,1,32.00,8.00,0.00,56.00,4.00,1,0.526500000000,0.670000000000,0.600000000000,0.670000000000,1,12.50,0,1,780
PWH,2,0.25,5,25,67,12,7,39,9,0,17.91,10.45,58.21,13.43,0.00,1,0.310000000000,0.235000000000,0.430000000000,0.235000000000,1,8.33,1,0,120
PWH,2,0.25,15,25,67,16,11,39,1,0,23.88,16.42,58.21,1.49,0.00,1,0.460000000000,0.440000000000,0.515000000000,0.440000000000,7,43.75,4,3,300
PWH,2,0.25,30,25,67,16,11,39,1,0,23.88,16.42,58.21,1.49,0.00,6,0.590000000000,0.630000000000,0.630000000000,0.630000000000,12,75.00,4,8,570
PWH,2,0.50,5,25,67,12,6,18,30,1,17.91,8.96,26.87,44.78,1.49,1,0.310000000000,0.235000000000,0.430000000000,0.235000000000,1,8.33,1,0,120
PWH,2,0.50,15,25,67,18,14,18,16,1,26.87,20.90,26.87,23.88,1.49,1,0.460000000000,0.440000000000,0.515000000000,0.440000000000,4,22.22,3,1,270
PWH,2,0.50,30,25,67,21,18,18,8,2,31.34,26.87,26.87,11.94,2.99,6,0.590000000000,0.630000000000,0.630000000000,0.630000000000,10,47.62,4,6,720
PWH,2,1.00,5,25,67,1,6,6,53,1,1.49,8.96,8.96,79.10,1.49,1,0.310000000000,0.235000000000,0.430000000000,0.235000000000,0,0.00,0,0,
PWH,2,1.00,15,25,67,7,17,6,36,1,10.45,25.37,8.96,53.73,1.49,1,0.460000000000,0.440000000000,0.515000000000,0.440000000000,0,0.00,0,0,
PWH,2,1.00,30,25,67,13,21,6,25,2,19.40,31.34,8.96,37.31,2.99,6,0.590000000000,0.630000000000,0.630000000000,0.630000000000,2,15.38,1,1,720
PWH,3+,0.25,5,5,12,1,0,4,6,1,8.33,0.00,33.33,50.00,8.33,2,0.170000000000,0.120000000000,0.185000000000,0.190000000000,0,0.00,0,0,
PWH,3+,0.25,15,5,12,5,1,4,1,1,41.67,8.33,33.33,8.33,8.33,3,0.300350000000,0.190000000000,0.340000000000,0.195000000000,0,0.00,0,0,
PWH,3+,0.25,30,5,12,5,1,4,1,1,41.67,8.33,33.33,8.33,8.33,3,0.357500000000,0.190000000000,0.390000000000,0.195000000000,1,20.00,0,1,900
PWH,3+,0.50,5,5,12,0,0,2,8,2,0.00,0.00,16.67,66.67,16.67,2,0.170000000000,0.120000000000,0.185000000000,0.190000000000,0,,0,0,
PWH,3+,0.50,15,5,12,1,2,2,5,2,8.33,16.67,16.67,41.67,16.67,3,0.300350000000,0.190000000000,0.340000000000,0.195000000000,0,0.00,0,0,
PWH,3+,0.50,30,5,12,3,2,2,3,2,25.00,16.67,16.67,25.00,16.67,3,0.357500000000,0.190000000000,0.390000000000,0.195000000000,0,0.00,0,0,
PWH,3+,1.00,5,5,12,0,0,0,10,2,0.00,0.00,0.00,83.33,16.67,2,0.170000000000,0.120000000000,0.185000000000,0.190000000000,0,,0,0,
PWH,3+,1.00,15,5,12,1,1,0,7,3,8.33,8.33,0.00,58.33,25.00,3,0.300350000000,0.190000000000,0.340000000000,0.195000000000,1,100.00,0,1,360
PWH,3+,1.00,30,5,12,2,1,0,6,3,16.67,8.33,0.00,50.00,25.00,3,0.357500000000,0.190000000000,0.390000000000,0.195000000000,1,50.00,0,1,360
PWL,1,0.25,5,8,17,3,3,11,0,0,17.65,17.65,64.71,0.00,0.00,1,0.394400000000,0.245000000000,0.410000000000,0.245000000000,0,0.00,0,0,
PWL,1,0.25,15,8,17,3,3,11,0,0,17.65,17.65,64.71,0.00,0.00,1,0.970000000000,0.245000000000,0.970000000000,0.245000000000,1,33.33,0,1,540
PWL,1,0.25,30,8,17,3,3,11,0,0,17.65,17.65,64.71,0.00,0.00,2,1.640000000000,0.335000000000,1.640000000000,0.335000000000,1,33.33,0,1,540
PWL,1,0.50,5,8,17,4,2,5,5,1,23.53,11.76,29.41,29.41,5.88,1,0.394400000000,0.245000000000,0.410000000000,0.245000000000,0,0.00,0,0,
PWL,1,0.50,15,8,17,7,4,5,0,1,41.18,23.53,29.41,0.00,5.88,1,0.970000000000,0.245000000000,0.970000000000,0.245000000000,1,14.29,0,1,420
PWL,1,0.50,30,8,17,7,4,5,0,1,41.18,23.53,29.41,0.00,5.88,2,1.640000000000,0.335000000000,1.640000000000,0.335000000000,1,14.29,0,1,420
PWL,1,1.00,5,8,17,2,1,1,12,1,11.76,5.88,5.88,70.59,5.88,1,0.394400000000,0.245000000000,0.410000000000,0.245000000000,0,0.00,0,0,
PWL,1,1.00,15,8,17,7,3,1,5,1,41.18,17.65,5.88,29.41,5.88,1,0.970000000000,0.245000000000,0.970000000000,0.245000000000,0,0.00,0,0,
PWL,1,1.00,30,8,17,10,3,1,1,2,58.82,17.65,5.88,5.88,11.76,2,1.640000000000,0.335000000000,1.640000000000,0.335000000000,2,20.00,2,0,270
PWL,2,0.25,5,25,71,11,5,53,2,0,15.49,7.04,74.65,2.82,0.00,0,0.440000000000,0.495000000000,0.580000000000,0.495000000000,3,27.27,3,0,120
PWL,2,0.25,15,25,71,13,5,53,0,0,18.31,7.04,74.65,0.00,0.00,2,0.830000000000,0.680000000000,0.888000000000,0.680000000000,8,61.54,6,2,240
PWL,2,0.25,30,25,71,13,5,53,0,0,18.31,7.04,74.65,0.00,0.00,3,0.960000000000,1.000000000000,0.960000000000,1.000000000000,8,61.54,6,2,240
PWL,2,0.50,5,25,71,14,11,32,14,0,19.72,15.49,45.07,19.72,0.00,0,0.440000000000,0.495000000000,0.580000000000,0.495000000000,1,7.14,1,0,120
PWL,2,0.50,15,25,71,22,15,32,2,0,30.99,21.13,45.07,2.82,0.00,2,0.830000000000,0.680000000000,0.888000000000,0.680000000000,6,27.27,4,2,180
PWL,2,0.50,30,25,71,23,16,32,0,0,32.39,22.54,45.07,0.00,0.00,3,0.960000000000,1.000000000000,0.960000000000,1.000000000000,12,52.17,5,7,510
PWL,2,1.00,5,25,71,7,8,5,51,0,9.86,11.27,7.04,71.83,0.00,0,0.440000000000,0.495000000000,0.580000000000,0.495000000000,0,0.00,0,0,
PWL,2,1.00,15,25,71,24,23,5,18,1,33.80,32.39,7.04,25.35,1.41,2,0.830000000000,0.680000000000,0.888000000000,0.680000000000,5,20.83,2,3,420
PWL,2,1.00,30,25,71,25,30,5,10,1,35.21,42.25,7.04,14.08,1.41,3,0.960000000000,1.000000000000,0.960000000000,1.000000000000,9,36.00,2,7,480
PWL,3+,0.25,5,1,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.330000000000,0.880000000000,0.550000000000,0.880000000000,0,,0,0,
PWL,3+,0.25,15,1,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,0.655000000000,1.480000000000,0.875000000000,1.480000000000,0,,0,0,
PWL,3+,0.25,30,1,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,1.485000000000,1.495000000000,1.485000000000,1.495000000000,0,,0,0,
PWL,3+,0.50,5,1,2,0,1,1,0,0,0.00,50.00,50.00,0.00,0.00,0,0.330000000000,0.880000000000,0.550000000000,0.880000000000,0,,0,0,
PWL,3+,0.50,15,1,2,0,1,1,0,0,0.00,50.00,50.00,0.00,0.00,0,0.655000000000,1.480000000000,0.875000000000,1.480000000000,0,,0,0,
PWL,3+,0.50,30,1,2,0,1,1,0,0,0.00,50.00,50.00,0.00,0.00,0,1.485000000000,1.495000000000,1.485000000000,1.495000000000,0,,0,0,
PWL,3+,1.00,5,1,2,0,1,0,1,0,0.00,50.00,0.00,50.00,0.00,0,0.330000000000,0.880000000000,0.550000000000,0.880000000000,0,,0,0,
PWL,3+,1.00,15,1,2,0,2,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.655000000000,1.480000000000,0.875000000000,1.480000000000,0,,0,0,
PWL,3+,1.00,30,1,2,0,2,0,0,0,0.00,100.00,0.00,0.00,0.00,0,1.485000000000,1.495000000000,1.485000000000,1.495000000000,0,,0,0,
1H_HIGH,1,0.25,5,135,2096,469,211,1238,177,1,22.38,10.07,59.06,8.44,0.05,45,0.315000000000,0.290000000000,0.450000000000,0.310000000000,121,25.80,121,0,120
1H_HIGH,1,0.25,15,135,2096,552,289,1238,16,1,26.34,13.79,59.06,0.76,0.05,105,0.560000000000,0.530000000000,0.640000000000,0.545000000000,272,49.28,189,83,180
1H_HIGH,1,0.25,30,135,2096,561,295,1238,1,1,26.77,14.07,59.06,0.05,0.05,178,0.750000000000,0.720000000000,0.800000000000,0.730000000000,362,64.53,196,166,300
1H_HIGH,1,0.50,5,135,2096,409,329,569,773,16,19.51,15.70,27.15,36.88,0.76,45,0.315000000000,0.290000000000,0.450000000000,0.310000000000,47,11.49,47,0,120
1H_HIGH,1,0.50,15,135,2096,662,580,569,260,25,31.58,27.67,27.15,12.40,1.19,105,0.560000000000,0.530000000000,0.640000000000,0.545000000000,212,32.02,141,71,240
1H_HIGH,1,0.50,30,135,2096,735,658,569,107,27,35.07,31.39,27.15,5.10,1.29,178,0.750000000000,0.720000000000,0.800000000000,0.730000000000,348,47.35,156,192,360
1H_HIGH,1,1.00,5,135,2096,190,164,116,1588,38,9.06,7.82,5.53,75.76,1.81,45,0.315000000000,0.290000000000,0.450000000000,0.310000000000,9,4.74,9,0,120
1H_HIGH,1,1.00,15,135,2096,504,478,116,925,73,24.05,22.81,5.53,44.13,3.48,105,0.560000000000,0.530000000000,0.640000000000,0.545000000000,94,18.65,52,42,300
1H_HIGH,1,1.00,30,135,2096,691,640,116,552,97,32.97,30.53,5.53,26.34,4.63,178,0.750000000000,0.720000000000,0.800000000000,0.730000000000,186,26.92,57,129,480
1H_HIGH,2,0.25,5,58,189,30,21,116,22,0,15.87,11.11,61.38,11.64,0.00,1,0.290000000000,0.280000000000,0.420000000000,0.290000000000,7,23.33,7,0,120
1H_HIGH,2,0.25,15,58,189,38,31,116,4,0,20.11,16.40,61.38,2.12,0.00,4,0.450000000000,0.550000000000,0.570000000000,0.550000000000,20,52.63,12,8,270
1H_HIGH,2,0.25,30,58,189,40,32,116,1,0,21.16,16.93,61.38,0.53,0.00,12,0.650000000000,0.715000000000,0.690000000000,0.715000000000,29,72.50,13,16,360
1H_HIGH,2,0.50,5,58,189,34,29,50,75,1,17.99,15.34,26.46,39.68,0.53,1,0.290000000000,0.280000000000,0.420000000000,0.290000000000,3,8.82,3,0,120
1H_HIGH,2,0.50,15,58,189,52,52,50,33,2,27.51,27.51,26.46,17.46,1.06,4,0.450000000000,0.550000000000,0.570000000000,0.550000000000,11,21.15,7,4,240
1H_HIGH,2,0.50,30,58,189,59,62,50,15,3,31.22,32.80,26.46,7.94,1.59,12,0.650000000000,0.715000000000,0.690000000000,0.715000000000,22,37.29,8,14,510
1H_HIGH,2,1.00,5,58,189,11,18,13,146,1,5.82,9.52,6.88,77.25,0.53,1,0.290000000000,0.280000000000,0.420000000000,0.290000000000,1,9.09,1,0,120
1H_HIGH,2,1.00,15,58,189,29,48,13,96,3,15.34,25.40,6.88,50.79,1.59,4,0.450000000000,0.550000000000,0.570000000000,0.550000000000,3,10.34,3,0,180
1H_HIGH,2,1.00,30,58,189,53,63,13,55,5,28.04,33.33,6.88,29.10,2.65,12,0.650000000000,0.715000000000,0.690000000000,0.715000000000,8,15.09,4,4,330
1H_HIGH,3+,0.25,5,6,13,1,0,5,6,1,7.69,0.00,38.46,46.15,7.69,2,0.180000000000,0.130000000000,0.190000000000,0.210000000000,0,0.00,0,0,
1H_HIGH,3+,0.25,15,6,13,5,1,5,1,1,38.46,7.69,38.46,7.69,7.69,3,0.280700000000,0.210000000000,0.350000000000,0.220000000000,0,0.00,0,0,
1H_HIGH,3+,0.25,30,6,13,5,1,5,1,1,38.46,7.69,38.46,7.69,7.69,3,0.350000000000,0.210000000000,0.415000000000,0.220000000000,1,20.00,0,1,900
1H_HIGH,3+,0.50,5,6,13,0,0,3,8,2,0.00,0.00,23.08,61.54,15.38,2,0.180000000000,0.130000000000,0.190000000000,0.210000000000,0,,0,0,
1H_HIGH,3+,0.50,15,6,13,1,2,3,5,2,7.69,15.38,23.08,38.46,15.38,3,0.280700000000,0.210000000000,0.350000000000,0.220000000000,0,0.00,0,0,
1H_HIGH,3+,0.50,30,6,13,3,2,3,3,2,23.08,15.38,23.08,23.08,15.38,3,0.350000000000,0.210000000000,0.415000000000,0.220000000000,0,0.00,0,0,
1H_HIGH,3+,1.00,5,6,13,0,0,0,11,2,0.00,0.00,0.00,84.62,15.38,2,0.180000000000,0.130000000000,0.190000000000,0.210000000000,0,,0,0,
1H_HIGH,3+,1.00,15,6,13,1,2,0,7,3,7.69,15.38,0.00,53.85,23.08,3,0.280700000000,0.210000000000,0.350000000000,0.220000000000,1,100.00,0,1,360
1H_HIGH,3+,1.00,30,6,13,2,2,0,6,3,15.38,15.38,0.00,46.15,23.08,3,0.350000000000,0.210000000000,0.415000000000,0.220000000000,1,50.00,0,1,360
1H_LOW,1,0.25,5,138,2364,437,228,1600,99,0,18.49,9.64,67.68,4.19,0.00,52,0.360000000000,0.350000000000,0.510000000000,0.370000000000,136,31.12,136,0,120
1H_LOW,1,0.25,15,138,2364,480,274,1600,10,0,20.30,11.59,67.68,0.42,0.00,127,0.610000000000,0.640000000000,0.710000000000,0.650000000000,266,55.42,191,75,180
1H_LOW,1,0.25,30,138,2364,485,277,1600,2,0,20.52,11.72,67.68,0.08,0.00,190,0.860000000000,0.860000000000,0.927500000000,0.860000000000,323,66.60,196,127,240
1H_LOW,1,0.50,5,138,2364,518,401,739,688,18,21.91,16.96,31.26,29.10,0.76,52,0.360000000000,0.350000000000,0.510000000000,0.370000000000,73,14.09,73,0,60
1H_LOW,1,0.50,15,138,2364,734,654,740,208,28,31.05,27.66,31.30,8.80,1.18,127,0.610000000000,0.640000000000,0.710000000000,0.650000000000,284,38.69,198,86,240
1H_LOW,1,0.50,30,138,2364,809,716,740,70,29,34.22,30.29,31.30,2.96,1.23,190,0.860000000000,0.860000000000,0.927500000000,0.860000000000,408,50.43,208,200,300
1H_LOW,1,1.00,5,138,2364,237,218,171,1702,36,10.03,9.22,7.23,72.00,1.52,52,0.360000000000,0.350000000000,0.510000000000,0.370000000000,11,4.64,11,0,120
1H_LOW,1,1.00,15,138,2364,615,630,171,867,81,26.02,26.65,7.23,36.68,3.43,127,0.610000000000,0.640000000000,0.710000000000,0.650000000000,123,20.00,73,50,300
1H_LOW,1,1.00,30,138,2364,842,826,171,434,91,35.62,34.94,7.23,18.36,3.85,190,0.860000000000,0.860000000000,0.927500000000,0.860000000000,241,28.62,90,151,420
1H_LOW,2,0.25,5,58,193,41,18,132,2,0,21.24,9.33,68.39,1.04,0.00,3,0.400000000000,0.420000000000,0.560000000000,0.442800000000,10,24.39,10,0,120
1H_LOW,2,0.25,15,58,193,43,18,132,0,0,22.28,9.33,68.39,0.00,0.00,8,0.670000000000,0.635000000000,0.770000000000,0.650000000000,25,58.14,16,9,240
1H_LOW,2,0.25,30,58,193,43,18,132,0,0,22.28,9.33,68.39,0.00,0.00,14,0.880000000000,0.880000000000,0.960000000000,0.965000000000,31,72.09,16,15,300
1H_LOW,2,0.50,5,58,193,41,44,72,36,0,21.24,22.80,37.31,18.65,0.00,3,0.400000000000,0.420000000000,0.560000000000,0.442800000000,3,7.32,3,0,120
1H_LOW,2,0.50,15,58,193,60,50,72,11,0,31.09,25.91,37.31,5.70,0.00,8,0.670000000000,0.635000000000,0.770000000000,0.650000000000,21,35.00,11,10,240
1H_LOW,2,0.50,30,58,193,64,54,72,3,0,33.16,27.98,37.31,1.55,0.00,14,0.880000000000,0.880000000000,0.960000000000,0.965000000000,34,53.12,12,22,480
1H_LOW,2,1.00,5,58,193,18,20,15,140,0,9.33,10.36,7.77,72.54,0.00,3,0.400000000000,0.420000000000,0.560000000000,0.442800000000,0,0.00,0,0,
1H_LOW,2,1.00,15,58,193,53,56,15,66,3,27.46,29.02,7.77,34.20,1.55,8,0.670000000000,0.635000000000,0.770000000000,0.650000000000,10,18.87,6,4,300
1H_LOW,2,1.00,30,58,193,67,77,15,30,4,34.72,39.90,7.77,15.54,2.07,14,0.880000000000,0.880000000000,0.960000000000,0.965000000000,22,32.84,6,16,480
1H_LOW,3+,0.25,5,2,3,0,0,3,0,0,0.00,0.00,100.00,0.00,0.00,0,0.270000000000,0.765000000000,0.710000000000,0.765000000000,0,,0,0,
1H_LOW,3+,0.25,15,2,3,0,0,3,0,0,0.00,0.00,100.00,0.00,0.00,0,0.270000000000,1.480000000000,0.755000000000,1.480000000000,0,,0,0,
1H_LOW,3+,0.25,30,2,3,0,0,3,0,0,0.00,0.00,100.00,0.00,0.00,0,0.740000000000,1.670000000000,0.755000000000,1.670000000000,0,,0,0,
1H_LOW,3+,0.50,5,2,3,0,1,2,0,0,0.00,33.33,66.67,0.00,0.00,0,0.270000000000,0.765000000000,0.710000000000,0.765000000000,0,,0,0,
1H_LOW,3+,0.50,15,2,3,0,1,2,0,0,0.00,33.33,66.67,0.00,0.00,0,0.270000000000,1.480000000000,0.755000000000,1.480000000000,0,,0,0,
1H_LOW,3+,0.50,30,2,3,0,1,2,0,0,0.00,33.33,66.67,0.00,0.00,0,0.740000000000,1.670000000000,0.755000000000,1.670000000000,0,,0,0,
1H_LOW,3+,1.00,5,2,3,0,1,0,2,0,0.00,33.33,0.00,66.67,0.00,0,0.270000000000,0.765000000000,0.710000000000,0.765000000000,0,,0,0,
1H_LOW,3+,1.00,15,2,3,0,3,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.270000000000,1.480000000000,0.755000000000,1.480000000000,0,,0,0,
1H_LOW,3+,1.00,30,2,3,0,3,0,0,0,0.00,100.00,0.00,0.00,0.00,0,0.740000000000,1.670000000000,0.755000000000,1.670000000000,0,,0,0,
