family,confluence,distance,horizon,contributing_sessions,episodes,REJECTION_FIRST_n,CONTINUATION_FIRST_n,AMBIGUOUS_n,UNRESOLVED_n,CENSORED_n,REJECTION_FIRST_pct,CONTINUATION_FIRST_pct,AMBIGUOUS_pct,UNRESOLVED_pct,CENSORED_pct,horizon_censored_flag_n,median_mfe_lower_bound,median_mae_lower_bound,median_mfe_envelope_upper,median_mae_envelope_upper,reclaim_n,reclaim_pct_of_rejection_first,quick_reclaim_n,later_reclaim_n,median_time_to_reclaim_seconds
PML,1,0.50,15,1,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,1.795000000000,0.435000000000,1.795000000000,0.435000000000,0,,0,0,
PML,1,0.50,30,1,2,0,0,2,0,0,0.00,0.00,100.00,0.00,0.00,0,1.795000000000,2.287500000000,1.795000000000,2.287500000000,0,,0,0,
PML,1,1.00,5,1,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.315000000000,0.235000000000,1.555000000000,0.270000000000,0,0.00,0,0,
PML,1,1.00,15,1,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.795000000000,0.435000000000,1.795000000000,0.435000000000,1,100.00,1,0,240
PML,1,1.00,30,1,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.795000000000,2.287500000000,1.795000000000,2.287500000000,1,100.00,1,0,240
PML,2,0.25,5,1,6,1,1,4,0,0,16.67,16.67,66.67,0.00,0.00,0,0.255000000000,0.315000000000,0.350000000000,0.350000000000,0,0.00,0,0,
PML,2,0.25,15,1,6,1,1,4,0,0,16.67,16.67,66.67,0.00,0.00,0,0.490000000000,0.470000000000,0.496250000000,0.470000000000,0,0.00,0,0,
PML,2,0.25,30,1,6,1,1,4,0,0,16.67,16.67,66.67,0.00,0.00,1,0.561250000000,0.910000000000,0.741250000000,0.910000000000,0,0.00,0,0,
PML,2,0.50,5,1,6,0,1,2,3,0,0.00,16.67,33.33,50.00,0.00,0,0.255000000000,0.315000000000,0.350000000000,0.350000000000,0,,0,0,
PML,2,0.50,15,1,6,1,2,2,1,0,16.67,33.33,33.33,16.67,0.00,0,0.490000000000,0.470000000000,0.496250000000,0.470000000000,1,100.00,1,0,180
PML,2,0.50,30,1,6,2,2,2,0,0,33.33,33.33,33.33,0.00,0.00,1,0.561250000000,0.910000000000,0.741250000000,0.910000000000,1,50.00,1,0,180
PML,2,1.00,5,1,6,1,0,0,5,0,16.67,0.00,0.00,83.33,0.00,0,0.255000000000,0.315000000000,0.350000000000,0.350000000000,0,0.00,0,0,
PML,2,1.00,15,1,6,1,1,0,4,0,16.67,16.67,0.00,66.67,0.00,0,0.490000000000,0.470000000000,0.496250000000,0.470000000000,0,0.00,0,0,
PML,2,1.00,30,1,6,2,2,0,2,0,33.33,33.33,0.00,33.33,0.00,1,0.561250000000,0.910000000000,0.741250000000,0.910000000000,1,50.00,0,1,1140
PML,3+,0.25,5,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PML,3+,0.25,15,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PML,3+,0.25,30,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PML,3+,0.50,5,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PML,3+,0.50,15,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PML,3+,0.50,30,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PML,3+,1.00,5,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PML,3+,1.00,15,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PML,3+,1.00,30,0,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
ORH5,1,0.25,5,89,264,42,32,169,21,0,15.91,12.12,64.02,7.95,0.00,2,0.297500000000,0.295000000000,0.420000000000,0.304850000000,14,33.33,14,0,120
ORH5,1,0.25,15,89,264,51,43,169,1,0,19.32,16.29,64.02,0.38,0.00,6,0.549500000000,0.555000000000,0.655000000000,0.560000000000,25,49.02,19,6,120
ORH5,1,0.25,30,89,264,52,43,169,0,0,19.70,16.29,64.02,0.00,0.00,10,0.807500000000,0.775000000000,0.840000000000,0.775000000000,35,67.31,20,15,180
ORH5,1,0.50,5,89,264,60,43,56,104,1,22.73,16.29,21.21,39.39,0.38,2,0.297500000000,0.295000000000,0.420000000000,0.304850000000,4,6.67,4,0,90
ORH5,1,0.50,15,89,264,87,86,56,31,4,32.95,32.58,21.21,11.74,1.52,6,0.549500000000,0.555000000000,0.655000000000,0.560000000000,31,35.63,16,15,300
ORH5,1,0.50,30,89,264,96,98,56,9,5,36.36,37.12,21.21,3.41,1.89,10,0.807500000000,0.775000000000,0.840000000000,0.775000000000,52,54.17,17,35,540
ORH5,1,1.00,5,89,264,23,19,9,211,2,8.71,7.20,3.41,79.92,0.76,2,0.297500000000,0.295000000000,0.420000000000,0.304850000000,1,4.35,1,0,60
ORH5,1,1.00,15,89,264,66,56,9,128,5,25.00,21.21,3.41,48.48,1.89,6,0.549500000000,0.555000000000,0.655000000000,0.560000000000,15,22.73,5,10,420
ORH5,1,1.00,30,89,264,97,88,9,61,9,36.74,33.33,3.41,23.11,3.41,10,0.807500000000,0.775000000000,0.840000000000,0.775000000000,34,35.05,10,24,510
ORH5,2,0.25,5,31,82,22,11,43,6,0,26.83,13.41,52.44,7.32,0.00,3,0.280000000000,0.270000000000,0.400000000000,0.310000000000,7,31.82,7,0,120
ORH5,2,0.25,15,31,82,26,12,43,1,0,31.71,14.63,52.44,1.22,0.00,3,0.461200000000,0.560000000000,0.550000000000,0.560000000000,18,69.23,11,7,180
ORH5,2,0.25,30,31,82,26,13,43,0,0,31.71,15.85,52.44,0.00,0.00,3,0.660000000000,0.700000000000,0.740000000000,0.720000000000,21,80.77,11,10,240
ORH5,2,0.50,5,31,82,13,14,22,32,1,15.85,17.07,26.83,39.02,1.22,3,0.280000000000,0.270000000000,0.400000000000,0.310000000000,4,30.77,4,0,60
ORH5,2,0.50,15,31,82,21,26,22,12,1,25.61,31.71,26.83,14.63,1.22,3,0.461200000000,0.560000000000,0.550000000000,0.560000000000,11,52.38,8,3,180
ORH5,2,0.50,30,31,82,23,31,22,5,1,28.05,37.80,26.83,6.10,1.22,3,0.660000000000,0.700000000000,0.740000000000,0.720000000000,16,69.57,8,8,330
ORH5,2,1.00,5,31,82,7,9,2,61,3,8.54,10.98,2.44,74.39,3.66,3,0.280000000000,0.270000000000,0.400000000000,0.310000000000,0,0.00,0,0,
ORH5,2,1.00,15,31,82,15,19,2,43,3,18.29,23.17,2.44,52.44,3.66,3,0.461200000000,0.560000000000,0.550000000000,0.560000000000,2,13.33,2,0,300
ORH5,2,1.00,30,31,82,23,30,2,24,3,28.05,36.59,2.44,29.27,3.66,3,0.660000000000,0.700000000000,0.740000000000,0.720000000000,7,30.43,2,5,900
ORH5,3+,0.25,5,34,93,21,10,60,2,0,22.58,10.75,64.52,2.15,0.00,3,0.349750000000,0.340000000000,0.478350000000,0.355000000000,3,14.29,3,0,120
ORH5,3+,0.25,15,34,93,23,10,60,0,0,24.73,10.75,64.52,0.00,0.00,6,0.645000000000,0.515500000000,0.660000000000,0.515500000000,10,43.48,4,6,390
ORH5,3+,0.25,30,34,93,23,10,60,0,0,24.73,10.75,64.52,0.00,0.00,7,0.860000000000,0.710000000000,0.886650000000,0.735000000000,13,56.52,4,9,420
ORH5,3+,0.50,5,34,93,21,26,22,24,0,22.58,27.96,23.66,25.81,0.00,3,0.349750000000,0.340000000000,0.478350000000,0.355000000000,3,14.29,3,0,120
ORH5,3+,0.50,15,34,93,37,32,22,2,0,39.78,34.41,23.66,2.15,0.00,6,0.645000000000,0.515500000000,0.660000000000,0.515500000000,13,35.14,8,5,300
ORH5,3+,0.50,30,34,93,37,34,22,0,0,39.78,36.56,23.66,0.00,0.00,7,0.860000000000,0.710000000000,0.886650000000,0.735000000000,21,56.76,8,13,420
ORH5,3+,1.00,5,34,93,11,6,5,70,1,11.83,6.45,5.38,75.27,1.08,3,0.349750000000,0.340000000000,0.478350000000,0.355000000000,0,0.00,0,0,
ORH5,3+,1.00,15,34,93,23,20,5,42,3,24.73,21.51,5.38,45.16,3.23,6,0.645000000000,0.515500000000,0.660000000000,0.515500000000,4,17.39,1,3,390
