event_id,session_date,signal_known_at,direction,variant,entry_price,entry_timestamp,initial_risk,status,reason,exit_minute,exit_price,r,r_low,r_high,stop_at_exit,target,updates
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD025_TARGET_1R,686.210000000000,2026-01-02 14:55:00+00:00,0.25,RESOLVED,TARGET_TOUCH,2026-01-02 14:56:00+00:00,686.460000000000,1.0000000000,1.0000000000,1.0000000000,685.960000000000,686.460000000000,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD025_TARGET_1.5R,686.210000000000,2026-01-02 14:55:00+00:00,0.25,RESOLVED,STOP_TOUCH,2026-01-02 14:58:00+00:00,685.960000000000,-1.0000000000,-1.0000000000,-1.0000000000,685.960000000000,686.585000000000,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD025_TARGET_2R,686.210000000000,2026-01-02 14:55:00+00:00,0.25,RESOLVED,STOP_TOUCH,2026-01-02 14:58:00+00:00,685.960000000000,-1.0000000000,-1.0000000000,-1.0000000000,685.960000000000,686.710000000000,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD025_TARGET_2.5R,686.210000000000,2026-01-02 14:55:00+00:00,0.25,RESOLVED,STOP_TOUCH,2026-01-02 14:58:00+00:00,685.960000000000,-1.0000000000,-1.0000000000,-1.0000000000,685.960000000000,686.835000000000,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD025_TARGET_3R,686.210000000000,2026-01-02 14:55:00+00:00,0.25,RESOLVED,STOP_TOUCH,2026-01-02 14:58:00+00:00,685.960000000000,-1.0000000000,-1.0000000000,-1.0000000000,685.960000000000,686.960000000000,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD030_TARGET_1R,686.210000000000,2026-01-02 14:55:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-02 15:00:00+00:00,686.510000000000,1.0000000000,1.0000000000,1.0000000000,685.910000000000,686.510000000000,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD030_TARGET_1.5R,686.210000000000,2026-01-02 14:55:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-02 15:00:00+00:00,686.660000000000,1.5000000000,1.5000000000,1.5000000000,685.910000000000,686.660000000000,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD030_TARGET_2R,686.210000000000,2026-01-02 14:55:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-02 15:01:00+00:00,686.810000000000,2.0000000000,2.0000000000,2.0000000000,685.910000000000,686.810000000000,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD030_TARGET_2.5R,686.210000000000,2026-01-02 14:55:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-02 15:08:00+00:00,685.910000000000,-1.0000000000,-1.0000000000,-1.0000000000,685.910000000000,686.960000000000,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD030_TARGET_3R,686.210000000000,2026-01-02 14:55:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-02 15:08:00+00:00,685.910000000000,-1.0000000000,-1.0000000000,-1.0000000000,685.910000000000,687.110000000000,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,ATR050_TARGET_1R,686.210000000000,2026-01-02 14:55:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,ATR050_TARGET_1.5R,686.210000000000,2026-01-02 14:55:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,ATR050_TARGET_2R,686.210000000000,2026-01-02 14:55:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,ATR050_TARGET_2.5R,686.210000000000,2026-01-02 14:55:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,ATR050_TARGET_3R,686.210000000000,2026-01-02 14:55:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD030_RECLAIM,686.210000000000,2026-01-02 14:55:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-02 15:08:00+00:00,685.910000000000,-1.0000000000,-1.0000000000,-1.0000000000,685.910000000000,,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD030_TIME_15,686.210000000000,2026-01-02 14:55:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-02 15:08:00+00:00,685.910000000000,-1.0000000000,-1.0000000000,-1.0000000000,685.910000000000,,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD030_TIME_30,686.210000000000,2026-01-02 14:55:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-02 15:08:00+00:00,685.910000000000,-1.0000000000,-1.0000000000,-1.0000000000,685.910000000000,,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD030_TIME_60,686.210000000000,2026-01-02 14:55:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-02 15:08:00+00:00,685.910000000000,-1.0000000000,-1.0000000000,-1.0000000000,685.910000000000,,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD030_STRUCTURE_TRAIL,686.210000000000,2026-01-02 14:55:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-02 15:08:00+00:00,685.910000000000,-1.0000000000,-1.0000000000,-1.0000000000,685.910000000000,,[]
SPY:2026-01-02:LONG:2026-01-02T14:50:00+00:00:v1,2026-01-02,2026-01-02 14:55:00+00:00,LONG,USD030_TARGET_2R_BE1R,686.210000000000,2026-01-02 14:55:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-02 15:01:00+00:00,686.810000000000,2.0000000000,2.0000000000,2.0000000000,686.210000000000,686.810000000000,"[{""known_at"": ""2026-01-02 15:01:00+00:00"", ""active_at"": ""2026-01-02 15:01:00+00:00"", ""price"": ""686.210000000000"", ""kind"": ""BREAKEVEN""}]"
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD025_TARGET_1R,684.340000000000,2026-01-02 15:15:00+00:00,0.25,RESOLVED,TARGET_TOUCH,2026-01-02 15:15:00+00:00,684.090000000000,1.0000000000,1.0000000000,1.0000000000,684.590000000000,684.090000000000,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD025_TARGET_1.5R,684.340000000000,2026-01-02 15:15:00+00:00,0.25,RESOLVED,TARGET_TOUCH,2026-01-02 15:15:00+00:00,683.965000000000,1.5000000000,1.5000000000,1.5000000000,684.590000000000,683.965000000000,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD025_TARGET_2R,684.340000000000,2026-01-02 15:15:00+00:00,0.25,RESOLVED,TARGET_TOUCH,2026-01-02 15:16:00+00:00,683.840000000000,2.0000000000,2.0000000000,2.0000000000,684.590000000000,683.840000000000,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD025_TARGET_2.5R,684.340000000000,2026-01-02 15:15:00+00:00,0.25,RESOLVED,TARGET_TOUCH,2026-01-02 15:17:00+00:00,683.715000000000,2.5000000000,2.5000000000,2.5000000000,684.590000000000,683.715000000000,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD025_TARGET_3R,684.340000000000,2026-01-02 15:15:00+00:00,0.25,RESOLVED,TARGET_TOUCH,2026-01-02 15:17:00+00:00,683.590000000000,3.0000000000,3.0000000000,3.0000000000,684.590000000000,683.590000000000,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD030_TARGET_1R,684.340000000000,2026-01-02 15:15:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-02 15:15:00+00:00,684.040000000000,1.0000000000,1.0000000000,1.0000000000,684.640000000000,684.040000000000,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD030_TARGET_1.5R,684.340000000000,2026-01-02 15:15:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-02 15:16:00+00:00,683.890000000000,1.5000000000,1.5000000000,1.5000000000,684.640000000000,683.890000000000,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD030_TARGET_2R,684.340000000000,2026-01-02 15:15:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-02 15:16:00+00:00,683.740000000000,2.0000000000,2.0000000000,2.0000000000,684.640000000000,683.740000000000,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD030_TARGET_2.5R,684.340000000000,2026-01-02 15:15:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-02 15:17:00+00:00,683.590000000000,2.5000000000,2.5000000000,2.5000000000,684.640000000000,683.590000000000,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD030_TARGET_3R,684.340000000000,2026-01-02 15:15:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-02 15:20:00+00:00,683.440000000000,3.0000000000,3.0000000000,3.0000000000,684.640000000000,683.440000000000,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,ATR050_TARGET_1R,684.340000000000,2026-01-02 15:15:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,ATR050_TARGET_1.5R,684.340000000000,2026-01-02 15:15:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,ATR050_TARGET_2R,684.340000000000,2026-01-02 15:15:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,ATR050_TARGET_2.5R,684.340000000000,2026-01-02 15:15:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,ATR050_TARGET_3R,684.340000000000,2026-01-02 15:15:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD030_RECLAIM,684.340000000000,2026-01-02 15:15:00+00:00,0.30,RESOLVED,EOD_CLOSE,2026-01-02 20:59:00+00:00,683.170000000000,3.9000000000,3.9000000000,3.9000000000,684.640000000000,,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD030_TIME_15,684.340000000000,2026-01-02 15:15:00+00:00,0.30,RESOLVED,TIME_OPEN,2026-01-02 15:30:00+00:00,682.450000000000,6.3000000000,6.3000000000,6.3000000000,684.640000000000,,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD030_TIME_30,684.340000000000,2026-01-02 15:15:00+00:00,0.30,RESOLVED,TIME_OPEN,2026-01-02 15:45:00+00:00,684.150000000000,0.63333333333333333333333333333333333333333333333333333333333333333333333333333333,0.63333333333333333333333333333333333333333333333333333333333333333333333333333333,0.63333333333333333333333333333333333333333333333333333333333333333333333333333333,684.640000000000,,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD030_TIME_60,684.340000000000,2026-01-02 15:15:00+00:00,0.30,RESOLVED,TIME_OPEN,2026-01-02 16:15:00+00:00,681.830000000000,8.3666666666666666666666666666666666666666666666666666666666666666666666666666667,8.3666666666666666666666666666666666666666666666666666666666666666666666666666667,8.3666666666666666666666666666666666666666666666666666666666666666666666666666667,684.640000000000,,[]
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD030_STRUCTURE_TRAIL,684.340000000000,2026-01-02 15:15:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-02 17:30:00+00:00,682.500000000000,6.1333333333333333333333333333333333333333333333333333333333333333333333333333333,6.1333333333333333333333333333333333333333333333333333333333333333333333333333333,6.1333333333333333333333333333333333333333333333333333333333333333333333333333333,682.500000000000,,"[{""known_at"": ""2026-01-02 15:55:00+00:00"", ""active_at"": ""2026-01-02 15:55:00+00:00"", ""price"": ""684.590000000000"", ""kind"": ""CONFIRMED_SWING""}, {""known_at"": ""2026-01-02 16:50:00+00:00"", ""active_at"": ""2026-01-02 16:50:00+00:00"", ""price"": ""682.650000000000"", ""kind"": ""CONFIRMED_SWING""}, {""known_at"": ""2026-01-02 17:30:00+00:00"", ""active_at"": ""2026-01-02 17:30:00+00:00"", ""price"": ""682.500000000000"", ""kind"": ""CONFIRMED_SWING""}]"
SPY:2026-01-02:SHORT:2026-01-02T15:14:00+00:00:v1,2026-01-02,2026-01-02 15:15:00+00:00,SHORT,USD030_TARGET_2R_BE1R,684.340000000000,2026-01-02 15:15:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-02 15:16:00+00:00,683.740000000000,2.0000000000,2.0000000000,2.0000000000,684.340000000000,683.740000000000,"[{""known_at"": ""2026-01-02 15:16:00+00:00"", ""active_at"": ""2026-01-02 15:16:00+00:00"", ""price"": ""684.340000000000"", ""kind"": ""BREAKEVEN""}]"
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD025_TARGET_1R,687.660000000000,2026-01-05 15:05:00+00:00,0.25,RESOLVED,TARGET_TOUCH,2026-01-05 15:05:00+00:00,687.910000000000,1.0000000000,1.0000000000,1.0000000000,687.410000000000,687.910000000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD025_TARGET_1.5R,687.660000000000,2026-01-05 15:05:00+00:00,0.25,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.410000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.410000000000,688.035000000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD025_TARGET_2R,687.660000000000,2026-01-05 15:05:00+00:00,0.25,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.410000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.410000000000,688.160000000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD025_TARGET_2.5R,687.660000000000,2026-01-05 15:05:00+00:00,0.25,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.410000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.410000000000,688.285000000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD025_TARGET_3R,687.660000000000,2026-01-05 15:05:00+00:00,0.25,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.410000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.410000000000,688.410000000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD030_TARGET_1R,687.660000000000,2026-01-05 15:05:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.360000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.360000000000,687.960000000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD030_TARGET_1.5R,687.660000000000,2026-01-05 15:05:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.360000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.360000000000,688.110000000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD030_TARGET_2R,687.660000000000,2026-01-05 15:05:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.360000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.360000000000,688.260000000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD030_TARGET_2.5R,687.660000000000,2026-01-05 15:05:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.360000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.360000000000,688.410000000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD030_TARGET_3R,687.660000000000,2026-01-05 15:05:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.360000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.360000000000,688.560000000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,ATR050_TARGET_1R,687.660000000000,2026-01-05 15:05:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,ATR050_TARGET_1.5R,687.660000000000,2026-01-05 15:05:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,ATR050_TARGET_2R,687.660000000000,2026-01-05 15:05:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,ATR050_TARGET_2.5R,687.660000000000,2026-01-05 15:05:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,ATR050_TARGET_3R,687.660000000000,2026-01-05 15:05:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD030_RECLAIM,687.660000000000,2026-01-05 15:05:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.360000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.360000000000,,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD030_TIME_15,687.660000000000,2026-01-05 15:05:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.360000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.360000000000,,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD030_TIME_30,687.660000000000,2026-01-05 15:05:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.360000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.360000000000,,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD030_TIME_60,687.660000000000,2026-01-05 15:05:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.360000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.360000000000,,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD030_STRUCTURE_TRAIL,687.660000000000,2026-01-05 15:05:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.360000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.360000000000,,[]
SPY:2026-01-05:LONG:2026-01-05T15:03:00+00:00:v1,2026-01-05,2026-01-05 15:05:00+00:00,LONG,USD030_TARGET_2R_BE1R,687.660000000000,2026-01-05 15:05:00+00:00,0.30,RESOLVED,STOP_TOUCH,2026-01-05 15:06:00+00:00,687.360000000000,-1.0000000000,-1.0000000000,-1.0000000000,687.360000000000,688.260000000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,USD025_TARGET_1R,687.918600000000,2026-01-05 15:20:00+00:00,0.25,RESOLVED,TARGET_TOUCH,2026-01-05 15:27:00+00:00,688.168600000000,1.0000000000,1.0000000000,1.0000000000,687.668600000000,688.168600000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,USD025_TARGET_1.5R,687.918600000000,2026-01-05 15:20:00+00:00,0.25,RESOLVED,TARGET_TOUCH,2026-01-05 15:27:00+00:00,688.293600000000,1.5000000000,1.5000000000,1.5000000000,687.668600000000,688.293600000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,USD025_TARGET_2R,687.918600000000,2026-01-05 15:20:00+00:00,0.25,RESOLVED,TARGET_TOUCH,2026-01-05 15:27:00+00:00,688.418600000000,2.0000000000,2.0000000000,2.0000000000,687.668600000000,688.418600000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,USD025_TARGET_2.5R,687.918600000000,2026-01-05 15:20:00+00:00,0.25,RESOLVED,TARGET_TOUCH,2026-01-05 15:28:00+00:00,688.543600000000,2.5000000000,2.5000000000,2.5000000000,687.668600000000,688.543600000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,USD025_TARGET_3R,687.918600000000,2026-01-05 15:20:00+00:00,0.25,RESOLVED,TARGET_TOUCH,2026-01-05 15:30:00+00:00,688.668600000000,3.0000000000,3.0000000000,3.0000000000,687.668600000000,688.668600000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,USD030_TARGET_1R,687.918600000000,2026-01-05 15:20:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-05 15:27:00+00:00,688.218600000000,1.0000000000,1.0000000000,1.0000000000,687.618600000000,688.218600000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,USD030_TARGET_1.5R,687.918600000000,2026-01-05 15:20:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-05 15:27:00+00:00,688.368600000000,1.5000000000,1.5000000000,1.5000000000,687.618600000000,688.368600000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,USD030_TARGET_2R,687.918600000000,2026-01-05 15:20:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-05 15:28:00+00:00,688.518600000000,2.0000000000,2.0000000000,2.0000000000,687.618600000000,688.518600000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,USD030_TARGET_2.5R,687.918600000000,2026-01-05 15:20:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-05 15:30:00+00:00,688.668600000000,2.5000000000,2.5000000000,2.5000000000,687.618600000000,688.668600000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,USD030_TARGET_3R,687.918600000000,2026-01-05 15:20:00+00:00,0.30,RESOLVED,TARGET_TOUCH,2026-01-05 15:34:00+00:00,688.818600000000,3.0000000000,3.0000000000,3.0000000000,687.618600000000,688.818600000000,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,ATR050_TARGET_1R,687.918600000000,2026-01-05 15:20:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,ATR050_TARGET_1.5R,687.918600000000,2026-01-05 15:20:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,ATR050_TARGET_2R,687.918600000000,2026-01-05 15:20:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,ATR050_TARGET_2.5R,687.918600000000,2026-01-05 15:20:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
SPY:2026-01-05:LONG:2026-01-05T15:15:00+00:00:v1,2026-01-05,2026-01-05 15:20:00+00:00,LONG,ATR050_TARGET_3R,687.918600000000,2026-01-05 15:20:00+00:00,,UNAVAILABLE_ATR,,,,,,,,,[]
