event_id,session_date,direction,entry_style,entry_timestamp,entry_price,ORH5,ORL5,next_level_type,next_level_price,distance_to_next_level,time_bucket,weekday,reclaim_timestamp,5m_mfe,5m_mae,5m_directional_return,5m_complete,15m_mfe,15m_mae,15m_directional_return,15m_complete,30m_mfe,30m_mae,30m_directional_return,30m_complete,60m_mfe,60m_mae,60m_directional_return,60m_complete,EOD_mfe,EOD_mae,EOD_directional_return,EOD_complete,PRE_RECLAIM_mfe,PRE_RECLAIM_mae,PRE_RECLAIM_directional_return,PRE_RECLAIM_complete,plus0.25_minus0.25,plus0.25_minus0.25_favorable_time,plus0.25_minus0.25_adverse_time,plus0.50_minus0.25,plus0.50_minus0.25_favorable_time,plus0.50_minus0.25_adverse_time,plus0.75_minus0.25,plus0.75_minus0.25_favorable_time,plus0.75_minus0.25_adverse_time,plus1.00_minus0.25,plus1.00_minus0.25_favorable_time,plus1.00_minus0.25_adverse_time,plus0.50_minus0.30,plus0.50_minus0.30_favorable_time,plus0.50_minus0.30_adverse_time,plus0.75_minus0.30,plus0.75_minus0.30_favorable_time,plus0.75_minus0.30_adverse_time,plus1.00_minus0.30,plus1.00_minus0.30_favorable_time,plus1.00_minus0.30_adverse_time,plus1.50_minus0.30,plus1.50_minus0.30_favorable_time,plus1.50_minus0.30_adverse_time,plus2.00_minus0.30,plus2.00_minus0.30_favorable_time,plus2.00_minus0.30_adverse_time
SPY:2026-02-05:SHORT:2026-02-05T20:20:00+00:00:v1,2026-02-05,SHORT,STRONG_HOLD,2026-02-05T20:30:00+00:00,677.770000000000,680.940000000000,678.750000000000,,,,15:00-close,Thursday,,0.530000000000,0.320000000000,0.450000000000,True,0.850000000000,0.579900000000,0.650000000000,True,1.584500000000,0.579900000000,0.320000000000,True,1.584500000000,0.579900000000,0.320000000000,False,1.584500000000,0.579900000000,0.320000000000,True,1.584500000000,0.579900000000,0.320000000000,True,AMBIGUOUS_SAME_BAR,2026-02-05 20:31:00+00:00,2026-02-05 20:31:00+00:00,ADVERSE_FIRST,2026-02-05 20:34:00+00:00,2026-02-05 20:31:00+00:00,ADVERSE_FIRST,2026-02-05 20:44:00+00:00,2026-02-05 20:31:00+00:00,ADVERSE_FIRST,2026-02-05 20:47:00+00:00,2026-02-05 20:31:00+00:00,ADVERSE_FIRST,2026-02-05 20:34:00+00:00,2026-02-05 20:31:00+00:00,ADVERSE_FIRST,2026-02-05 20:44:00+00:00,2026-02-05 20:31:00+00:00,ADVERSE_FIRST,2026-02-05 20:47:00+00:00,2026-02-05 20:31:00+00:00,ADVERSE_FIRST,2026-02-05 20:52:00+00:00,2026-02-05 20:31:00+00:00,ADVERSE_FIRST,,2026-02-05 20:31:00+00:00
SPY:2026-02-06:LONG:2026-02-06T14:38:00+00:00:v1,2026-02-06,LONG,FIRST_HOLD,2026-02-06T14:40:00+00:00,684.710000000000,684.470000000000,680.850000000000,,,,09:35-10:00,Friday,2026-02-06T15:05:00+00:00,0.860000000000,0.740000000000,0.840000000000,True,1.800000000000,0.740000000000,0.660000000000,True,1.800000000000,1.350000000000,-0.740000000000,True,1.800000000000,1.600000000000,1.400000000000,True,7.600000000000,1.600000000000,5.950000000000,True,1.800000000000,1.030000000000,-0.630000000000,True,AMBIGUOUS_SAME_BAR,2026-02-06 14:41:00+00:00,2026-02-06 14:41:00+00:00,ADVERSE_FIRST,2026-02-06 14:44:00+00:00,2026-02-06 14:41:00+00:00,ADVERSE_FIRST,2026-02-06 14:44:00+00:00,2026-02-06 14:41:00+00:00,ADVERSE_FIRST,2026-02-06 14:45:00+00:00,2026-02-06 14:41:00+00:00,ADVERSE_FIRST,2026-02-06 14:44:00+00:00,2026-02-06 14:41:00+00:00,ADVERSE_FIRST,2026-02-06 14:44:00+00:00,2026-02-06 14:41:00+00:00,ADVERSE_FIRST,2026-02-06 14:45:00+00:00,2026-02-06 14:41:00+00:00,ADVERSE_FIRST,2026-02-06 14:51:00+00:00,2026-02-06 14:41:00+00:00,ADVERSE_FIRST,2026-02-06 15:42:00+00:00,2026-02-06 14:41:00+00:00
SPY:2026-02-06:LONG:2026-02-06T14:38:00+00:00:v1,2026-02-06,LONG,STRONG_HOLD,2026-02-06T14:45:00+00:00,685.550000000000,684.470000000000,680.850000000000,,,,09:35-10:00,Friday,2026-02-06T15:05:00+00:00,0.220000000000,0.600000000000,-0.020000000000,True,0.960000000000,0.970000000000,-0.805000000000,True,0.960000000000,2.190000000000,-1.820000000000,True,1.200000000000,2.440000000000,0.800000000000,True,6.760000000000,2.440000000000,5.110000000000,True,0.960000000000,1.870000000000,-1.470000000000,True,ADVERSE_FIRST,2026-02-06 14:50:00+00:00,2026-02-06 14:46:00+00:00,ADVERSE_FIRST,2026-02-06 14:51:00+00:00,2026-02-06 14:46:00+00:00,ADVERSE_FIRST,2026-02-06 14:51:00+00:00,2026-02-06 14:46:00+00:00,ADVERSE_FIRST,2026-02-06 15:42:00+00:00,2026-02-06 14:46:00+00:00,ADVERSE_FIRST,2026-02-06 14:51:00+00:00,2026-02-06 14:46:00+00:00,ADVERSE_FIRST,2026-02-06 14:51:00+00:00,2026-02-06 14:46:00+00:00,ADVERSE_FIRST,2026-02-06 15:42:00+00:00,2026-02-06 14:46:00+00:00,ADVERSE_FIRST,2026-02-06 16:07:00+00:00,2026-02-06 14:46:00+00:00,ADVERSE_FIRST,2026-02-06 16:21:00+00:00,2026-02-06 14:46:00+00:00
SPY:2026-02-06:LONG:2026-02-06T15:17:00+00:00:v1,2026-02-06,LONG,FIRST_HOLD,2026-02-06T15:20:00+00:00,684.790000000000,684.470000000000,680.850000000000,,,,10:00-10:30,Friday,2026-02-06T15:25:00+00:00,0.980000000000,0.900000000000,-0.420000000000,True,1.560000000000,0.900000000000,1.360000000000,True,2.250000000000,0.900000000000,1.155000000000,True,2.730000000000,0.900000000000,2.290000000000,True,7.520000000000,0.900000000000,5.870000000000,True,0.980000000000,0.900000000000,-0.420000000000,True,FAVORABLE_FIRST,2026-02-06 15:21:00+00:00,2026-02-06 15:23:00+00:00,FAVORABLE_FIRST,2026-02-06 15:21:00+00:00,2026-02-06 15:23:00+00:00,FAVORABLE_FIRST,2026-02-06 15:21:00+00:00,2026-02-06 15:23:00+00:00,ADVERSE_FIRST,2026-02-06 15:28:00+00:00,2026-02-06 15:23:00+00:00,FAVORABLE_FIRST,2026-02-06 15:21:00+00:00,2026-02-06 15:23:00+00:00,FAVORABLE_FIRST,2026-02-06 15:21:00+00:00,2026-02-06 15:23:00+00:00,ADVERSE_FIRST,2026-02-06 15:28:00+00:00,2026-02-06 15:23:00+00:00,ADVERSE_FIRST,2026-02-06 15:34:00+00:00,2026-02-06 15:23:00+00:00,ADVERSE_FIRST,2026-02-06 15:46:00+00:00,2026-02-06 15:23:00+00:00
SPY:2026-02-06:LONG:2026-02-06T15:25:00+00:00:v1,2026-02-06,LONG,FIRST_HOLD,2026-02-06T15:30:00+00:00,685.650000000000,684.470000000000,680.850000000000,,,,10:30-11:00,Friday,,0.700000000000,0.740000000000,0.500000000000,True,1.100000000000,0.740000000000,0.700000000000,True,1.390000000000,1.320000000000,0.150000000000,True,2.070000000000,1.320000000000,1.455000000000,True,6.660000000000,1.320000000000,5.010000000000,True,6.660000000000,1.320000000000,5.010000000000,True,ADVERSE_FIRST,2026-02-06 15:33:00+00:00,2026-02-06 15:31:00+00:00,ADVERSE_FIRST,2026-02-06 15:34:00+00:00,2026-02-06 15:31:00+00:00,ADVERSE_FIRST,2026-02-06 15:41:00+00:00,2026-02-06 15:31:00+00:00,ADVERSE_FIRST,2026-02-06 15:42:00+00:00,2026-02-06 15:31:00+00:00,ADVERSE_FIRST,2026-02-06 15:34:00+00:00,2026-02-06 15:31:00+00:00,ADVERSE_FIRST,2026-02-06 15:41:00+00:00,2026-02-06 15:31:00+00:00,ADVERSE_FIRST,2026-02-06 15:42:00+00:00,2026-02-06 15:31:00+00:00,ADVERSE_FIRST,2026-02-06 16:07:00+00:00,2026-02-06 15:31:00+00:00,ADVERSE_FIRST,2026-02-06 16:22:00+00:00,2026-02-06 15:31:00+00:00
SPY:2026-02-06:LONG:2026-02-06T15:25:00+00:00:v1,2026-02-06,LONG,STRONG_HOLD,2026-02-06T15:35:00+00:00,686.150000000000,684.470000000000,680.850000000000,,,,10:30-11:00,Friday,,0.110000000000,0.390000000000,-0.040000000000,True,0.890000000000,0.390000000000,-0.205000000000,True,0.890000000000,1.820000000000,0.750000000000,True,1.570000000000,1.820000000000,1.540000000000,True,6.160000000000,1.820000000000,4.510000000000,True,6.160000000000,1.820000000000,4.510000000000,True,ADVERSE_FIRST,2026-02-06 15:41:00+00:00,2026-02-06 15:36:00+00:00,ADVERSE_FIRST,2026-02-06 15:42:00+00:00,2026-02-06 15:36:00+00:00,ADVERSE_FIRST,2026-02-06 15:46:00+00:00,2026-02-06 15:36:00+00:00,ADVERSE_FIRST,2026-02-06 16:07:00+00:00,2026-02-06 15:36:00+00:00,ADVERSE_FIRST,2026-02-06 15:42:00+00:00,2026-02-06 15:36:00+00:00,ADVERSE_FIRST,2026-02-06 15:46:00+00:00,2026-02-06 15:36:00+00:00,ADVERSE_FIRST,2026-02-06 16:07:00+00:00,2026-02-06 15:36:00+00:00,ADVERSE_FIRST,2026-02-06 16:22:00+00:00,2026-02-06 15:36:00+00:00,ADVERSE_FIRST,2026-02-06 17:07:00+00:00,2026-02-06 15:36:00+00:00
SPY:2026-02-09:LONG:2026-02-09T14:37:00+00:00:v1,2026-02-09,LONG,FIRST_HOLD,2026-02-09T14:40:00+00:00,691.130000000000,690.170000000000,688.340000000000,PDH,692.310000000000,1.180000000000,09:35-10:00,Monday,,0.440000000000,0.320000000000,0.065000000000,True,0.505000000000,1.350000000000,-0.670000000000,True,0.810000000000,1.350000000000,0.470000000000,True,2.635000000000,1.350000000000,2.240000000000,True,4.740000000000,1.350000000000,2.790000000000,True,4.740000000000,1.350000000000,2.790000000000,True,AMBIGUOUS_SAME_BAR,2026-02-09 14:41:00+00:00,2026-02-09 14:41:00+00:00,ADVERSE_FIRST,2026-02-09 14:49:00+00:00,2026-02-09 14:41:00+00:00,ADVERSE_FIRST,2026-02-09 15:07:00+00:00,2026-02-09 14:41:00+00:00,ADVERSE_FIRST,2026-02-09 15:15:00+00:00,2026-02-09 14:41:00+00:00,ADVERSE_FIRST,2026-02-09 14:49:00+00:00,2026-02-09 14:42:00+00:00,ADVERSE_FIRST,2026-02-09 15:07:00+00:00,2026-02-09 14:42:00+00:00,ADVERSE_FIRST,2026-02-09 15:15:00+00:00,2026-02-09 14:42:00+00:00,ADVERSE_FIRST,2026-02-09 15:19:00+00:00,2026-02-09 14:42:00+00:00,ADVERSE_FIRST,2026-02-09 15:34:00+00:00,2026-02-09 14:42:00+00:00
SPY:2026-02-09:LONG:2026-02-09T14:37:00+00:00:v1,2026-02-09,LONG,STRONG_HOLD,2026-02-09T14:45:00+00:00,691.195000000000,690.170000000000,688.340000000000,PDH,692.310000000000,1.115000000000,09:35-10:00,Monday,,0.440000000000,0.695000000000,0.040000000000,True,0.440000000000,1.415000000000,-0.795000000000,True,0.745000000000,1.415000000000,0.585000000000,True,2.570000000000,1.415000000000,2.345000000000,True,4.675000000000,1.415000000000,2.725000000000,True,4.675000000000,1.415000000000,2.725000000000,True,AMBIGUOUS_SAME_BAR,2026-02-09 14:46:00+00:00,2026-02-09 14:46:00+00:00,ADVERSE_FIRST,2026-02-09 15:06:00+00:00,2026-02-09 14:46:00+00:00,ADVERSE_FIRST,2026-02-09 15:15:00+00:00,2026-02-09 14:46:00+00:00,ADVERSE_FIRST,2026-02-09 15:15:00+00:00,2026-02-09 14:46:00+00:00,ADVERSE_FIRST,2026-02-09 15:06:00+00:00,2026-02-09 14:47:00+00:00,ADVERSE_FIRST,2026-02-09 15:15:00+00:00,2026-02-09 14:47:00+00:00,ADVERSE_FIRST,2026-02-09 15:15:00+00:00,2026-02-09 14:47:00+00:00,ADVERSE_FIRST,2026-02-09 15:20:00+00:00,2026-02-09 14:47:00+00:00,ADVERSE_FIRST,2026-02-09 15:34:00+00:00,2026-02-09 14:47:00+00:00
SPY:2026-02-10:SHORT:2026-02-10T14:36:00+00:00:v1,2026-02-10,SHORT,FIRST_HOLD,2026-02-10T14:40:00+00:00,694.370000000000,695.550000000000,694.800000000000,PML,693.080000000000,1.290000000000,09:35-10:00,Tuesday,2026-02-10T14:55:00+00:00,0.915000000000,0,0.385000000000,True,0.915000000000,1.000000000000,-1.000000000000,True,0.915000000000,2.065000000000,-1.830000000000,True,0.915000000000,2.170000000000,-1.240000000000,True,2.710000000000,2.170000000000,2.260000000000,True,0.915000000000,1.000000000000,-1.000000000000,True,FAVORABLE_FIRST,2026-02-10 14:41:00+00:00,2026-02-10 14:51:00+00:00,FAVORABLE_FIRST,2026-02-10 14:42:00+00:00,2026-02-10 14:51:00+00:00,FAVORABLE_FIRST,2026-02-10 14:42:00+00:00,2026-02-10 14:51:00+00:00,ADVERSE_FIRST,2026-02-10 18:29:00+00:00,2026-02-10 14:51:00+00:00,FAVORABLE_FIRST,2026-02-10 14:42:00+00:00,2026-02-10 14:51:00+00:00,FAVORABLE_FIRST,2026-02-10 14:42:00+00:00,2026-02-10 14:51:00+00:00,ADVERSE_FIRST,2026-02-10 18:29:00+00:00,2026-02-10 14:51:00+00:00,ADVERSE_FIRST,2026-02-10 18:52:00+00:00,2026-02-10 14:51:00+00:00,ADVERSE_FIRST,2026-02-10 20:53:00+00:00,2026-02-10 14:51:00+00:00
SPY:2026-02-10:SHORT:2026-02-10T14:36:00+00:00:v1,2026-02-10,SHORT,STRONG_HOLD,2026-02-10T14:45:00+00:00,693.985000000000,695.550000000000,694.800000000000,PML,693.080000000000,0.905000000000,09:35-10:00,Tuesday,2026-02-10T14:55:00+00:00,0.345000000000,0.255000000000,0.045000000000,True,0.345000000000,2.175000000000,-1.765000000000,True,0.345000000000,2.450000000000,-1.425000000000,True,0.345000000000,2.555000000000,-2.080000000000,True,2.325000000000,2.555000000000,1.875000000000,True,0.345000000000,1.385000000000,-1.385000000000,True,FAVORABLE_FIRST,2026-02-10 14:47:00+00:00,2026-02-10 14:48:00+00:00,ADVERSE_FIRST,2026-02-10 18:29:00+00:00,2026-02-10 14:48:00+00:00,ADVERSE_FIRST,2026-02-10 18:34:00+00:00,2026-02-10 14:48:00+00:00,ADVERSE_FIRST,2026-02-10 18:51:00+00:00,2026-02-10 14:48:00+00:00,ADVERSE_FIRST,2026-02-10 18:29:00+00:00,2026-02-10 14:50:00+00:00,ADVERSE_FIRST,2026-02-10 18:34:00+00:00,2026-02-10 14:50:00+00:00,ADVERSE_FIRST,2026-02-10 18:51:00+00:00,2026-02-10 14:50:00+00:00,ADVERSE_FIRST,2026-02-10 20:52:00+00:00,2026-02-10 14:50:00+00:00,ADVERSE_FIRST,2026-02-10 20:56:00+00:00,2026-02-10 14:50:00+00:00
SPY:2026-02-10:LONG:2026-02-10T14:55:00+00:00:v1,2026-02-10,LONG,FIRST_HOLD,2026-02-10T15:00:00+00:00,695.750000000000,695.550000000000,694.800000000000,PDH,695.870000000000,0.120000000000,10:00-10:30,Tuesday,2026-02-10T15:15:00+00:00,0.080000000000,0.250000000000,0.060000000000,True,0.685000000000,1.040000000000,-0.340000000000,True,0.685000000000,1.040000000000,0.170000000000,True,0.790000000000,1.040000000000,-0.355000000000,True,0.790000000000,4.090000000000,-3.640000000000,True,0.685000000000,1.040000000000,-0.340000000000,True,ADVERSE_FIRST,2026-02-10 15:06:00+00:00,2026-02-10 15:03:00+00:00,ADVERSE_FIRST,2026-02-10 15:06:00+00:00,2026-02-10 15:03:00+00:00,ADVERSE_FIRST,2026-02-10 15:31:00+00:00,2026-02-10 15:03:00+00:00,ADVERSE_FIRST,,2026-02-10 15:03:00+00:00,FAVORABLE_FIRST,2026-02-10 15:06:00+00:00,2026-02-10 15:13:00+00:00,ADVERSE_FIRST,2026-02-10 15:31:00+00:00,2026-02-10 15:13:00+00:00,ADVERSE_FIRST,,2026-02-10 15:13:00+00:00,ADVERSE_FIRST,,2026-02-10 15:13:00+00:00,ADVERSE_FIRST,,2026-02-10 15:13:00+00:00
SPY:2026-02-10:LONG:2026-02-10T14:55:00+00:00:v1,2026-02-10,LONG,STRONG_HOLD,2026-02-10T15:05:00+00:00,695.810000000000,695.550000000000,694.800000000000,PDH,695.870000000000,0.060000000000,10:00-10:30,Tuesday,2026-02-10T15:15:00+00:00,0.625000000000,0.245000000000,0.390000000000,True,0.625000000000,1.100000000000,0.210000000000,True,0.730000000000,1.100000000000,0.111300000000,True,0.730000000000,1.100000000000,-0.440000000000,True,0.730000000000,4.150000000000,-3.700000000000,True,0.625000000000,1.100000000000,-0.400000000000,True,FAVORABLE_FIRST,2026-02-10 15:06:00+00:00,2026-02-10 15:13:00+00:00,FAVORABLE_FIRST,2026-02-10 15:06:00+00:00,2026-02-10 15:13:00+00:00,ADVERSE_FIRST,,2026-02-10 15:13:00+00:00,ADVERSE_FIRST,,2026-02-10 15:13:00+00:00,FAVORABLE_FIRST,2026-02-10 15:06:00+00:00,2026-02-10 15:13:00+00:00,ADVERSE_FIRST,,2026-02-10 15:13:00+00:00,ADVERSE_FIRST,,2026-02-10 15:13:00+00:00,ADVERSE_FIRST,,2026-02-10 15:13:00+00:00,ADVERSE_FIRST,,2026-02-10 15:13:00+00:00
SPY:2026-02-10:LONG:2026-02-10T15:18:00+00:00:v1,2026-02-10,LONG,FIRST_HOLD,2026-02-10T15:20:00+00:00,696.020000000000,695.550000000000,694.800000000000,,,,10:00-10:30,Tuesday,2026-02-10T15:25:00+00:00,0.370000000000,0.590000000000,-0.550000000000,True,0.520000000000,0.710000000000,-0.098700000000,True,0.520000000000,0.710000000000,-0.300000000000,True,0.520000000000,1.720000000000,-1.060000000000,True,0.520000000000,4.360000000000,-3.910000000000,True,0.370000000000,0.590000000000,-0.550000000000,True,FAVORABLE_FIRST,2026-02-10 15:21:00+00:00,2026-02-10 15:24:00+00:00,ADVERSE_FIRST,2026-02-10 15:31:00+00:00,2026-02-10 15:24:00+00:00,ADVERSE_FIRST,,2026-02-10 15:24:00+00:00,ADVERSE_FIRST,,2026-02-10 15:24:00+00:00,ADVERSE_FIRST,2026-02-10 15:31:00+00:00,2026-02-10 15:24:00+00:00,ADVERSE_FIRST,,2026-02-10 15:24:00+00:00,ADVERSE_FIRST,,2026-02-10 15:24:00+00:00,ADVERSE_FIRST,,2026-02-10 15:24:00+00:00,ADVERSE_FIRST,,2026-02-10 15:24:00+00:00
SPY:2026-02-10:LONG:2026-02-10T15:25:00+00:00:v1,2026-02-10,LONG,FIRST_HOLD,2026-02-10T15:30:00+00:00,695.920000000000,695.550000000000,694.800000000000,,,,10:30-11:00,Tuesday,2026-02-10T16:00:00+00:00,0.620000000000,0.080000000000,0.001300000000,True,0.620000000000,0.570000000000,0.145000000000,True,0.620000000000,1.010000000000,-0.525000000000,True,0.620000000000,1.830000000000,-1.140000000000,True,0.620000000000,4.260000000000,-3.810000000000,True,0.620000000000,1.010000000000,-0.525000000000,True,FAVORABLE_FIRST,2026-02-10 15:31:00+00:00,2026-02-10 15:36:00+00:00,FAVORABLE_FIRST,2026-02-10 15:31:00+00:00,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00,FAVORABLE_FIRST,2026-02-10 15:31:00+00:00,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00
SPY:2026-02-10:LONG:2026-02-10T15:25:00+00:00:v1,2026-02-10,LONG,STRONG_HOLD,2026-02-10T15:35:00+00:00,695.921300000000,695.550000000000,694.800000000000,,,,10:30-11:00,Tuesday,2026-02-10T16:00:00+00:00,0,0.571300000000,-0.311300000000,True,0.288700000000,0.571300000000,-0.201300000000,True,0.288700000000,1.011300000000,-0.551300000000,True,0.288700000000,1.831300000000,-1.351300000000,True,0.288700000000,4.261300000000,-3.811300000000,True,0.288700000000,1.011300000000,-0.526300000000,True,ADVERSE_FIRST,2026-02-10 15:47:00+00:00,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00,ADVERSE_FIRST,,2026-02-10 15:36:00+00:00
SPY:2026-02-10:SHORT:2026-02-10T16:07:00+00:00:v1,2026-02-10,SHORT,FIRST_HOLD,2026-02-10T16:10:00+00:00,694.620000000000,695.550000000000,694.800000000000,PML,693.080000000000,1.540000000000,11:00-12:00,Tuesday,2026-02-10T16:15:00+00:00,0,0.550000000000,-0.280000000000,True,0.530000000000,0.700000000000,0.092000000000,True,0.530000000000,0.700000000000,-0.203300000000,True,0.530000000000,0.780000000000,-0.500000000000,True,2.960000000000,1.180000000000,2.510000000000,True,0,0.550000000000,-0.280000000000,True,ADVERSE_FIRST,2026-02-10 16:15:00+00:00,2026-02-10 16:11:00+00:00,ADVERSE_FIRST,2026-02-10 16:22:00+00:00,2026-02-10 16:11:00+00:00,ADVERSE_FIRST,2026-02-10 18:19:00+00:00,2026-02-10 16:11:00+00:00,ADVERSE_FIRST,2026-02-10 18:27:00+00:00,2026-02-10 16:11:00+00:00,ADVERSE_FIRST,2026-02-10 16:22:00+00:00,2026-02-10 16:11:00+00:00,ADVERSE_FIRST,2026-02-10 18:19:00+00:00,2026-02-10 16:11:00+00:00,ADVERSE_FIRST,2026-02-10 18:27:00+00:00,2026-02-10 16:11:00+00:00,ADVERSE_FIRST,2026-02-10 18:34:00+00:00,2026-02-10 16:11:00+00:00,ADVERSE_FIRST,2026-02-10 20:50:00+00:00,2026-02-10 16:11:00+00:00
SPY:2026-02-10:SHORT:2026-02-10T16:20:00+00:00:v1,2026-02-10,SHORT,FIRST_HOLD,2026-02-10T16:25:00+00:00,694.528000000000,695.550000000000,694.800000000000,PML,693.080000000000,1.448000000000,11:00-12:00,Tuesday,2026-02-10T16:40:00+00:00,0,0.582000000000,-0.252000000000,True,0.078000000000,0.582000000000,-0.295300000000,True,0.208000000000,0.872000000000,-0.337000000000,True,0.328000000000,1.142100000000,-0.612000000000,True,2.868000000000,1.272000000000,2.418000000000,True,0.078000000000,0.582000000000,-0.295300000000,True,ADVERSE_FIRST,2026-02-10 17:04:00+00:00,2026-02-10 16:26:00+00:00,ADVERSE_FIRST,2026-02-10 18:16:00+00:00,2026-02-10 16:26:00+00:00,ADVERSE_FIRST,2026-02-10 18:20:00+00:00,2026-02-10 16:26:00+00:00,ADVERSE_FIRST,2026-02-10 18:27:00+00:00,2026-02-10 16:26:00+00:00,ADVERSE_FIRST,2026-02-10 18:16:00+00:00,2026-02-10 16:26:00+00:00,ADVERSE_FIRST,2026-02-10 18:20:00+00:00,2026-02-10 16:26:00+00:00,ADVERSE_FIRST,2026-02-10 18:27:00+00:00,2026-02-10 16:26:00+00:00,ADVERSE_FIRST,2026-02-10 18:34:00+00:00,2026-02-10 16:26:00+00:00,ADVERSE_FIRST,2026-02-10 20:52:00+00:00,2026-02-10 16:26:00+00:00
SPY:2026-02-10:SHORT:2026-02-10T16:20:00+00:00:v1,2026-02-10,SHORT,STRONG_HOLD,2026-02-10T16:30:00+00:00,694.780000000000,695.550000000000,694.800000000000,PML,693.080000000000,1.700000000000,11:00-12:00,Tuesday,2026-02-10T16:40:00+00:00,0.330000000000,0.100000000000,0.210000000000,True,0.330000000000,0.340000000000,0.135000000000,True,0.460000000000,0.620000000000,0.010000000000,True,0.580000000000,0.890100000000,-0.470000000000,True,3.120000000000,1.020000000000,2.670000000000,True,0.330000000000,0.140000000000,-0.043300000000,True,FAVORABLE_FIRST,2026-02-10 16:34:00+00:00,2026-02-10 16:42:00+00:00,ADVERSE_FIRST,2026-02-10 17:03:00+00:00,2026-02-10 16:42:00+00:00,ADVERSE_FIRST,2026-02-10 18:16:00+00:00,2026-02-10 16:42:00+00:00,ADVERSE_FIRST,2026-02-10 18:20:00+00:00,2026-02-10 16:42:00+00:00,ADVERSE_FIRST,2026-02-10 17:03:00+00:00,2026-02-10 16:42:00+00:00,ADVERSE_FIRST,2026-02-10 18:16:00+00:00,2026-02-10 16:42:00+00:00,ADVERSE_FIRST,2026-02-10 18:20:00+00:00,2026-02-10 16:42:00+00:00,ADVERSE_FIRST,2026-02-10 18:33:00+00:00,2026-02-10 16:42:00+00:00,ADVERSE_FIRST,2026-02-10 20:50:00+00:00,2026-02-10 16:42:00+00:00
SPY:2026-02-10:SHORT:2026-02-10T16:40:00+00:00:v1,2026-02-10,SHORT,FIRST_HOLD,2026-02-10T16:45:00+00:00,694.645000000000,695.550000000000,694.800000000000,PML,693.080000000000,1.565000000000,11:00-12:00,Tuesday,2026-02-10T16:55:00+00:00,0.065000000000,0.755000000000,0.005000000000,True,0.325000000000,0.755000000000,-0.125000000000,True,0.445000000000,0.895000000000,-0.830000000000,True,0.445000000000,1.025100000000,-0.845000000000,True,2.985000000000,1.155000000000,2.535000000000,True,0.325000000000,0.755000000000,-0.220000000000,True,ADVERSE_FIRST,2026-02-10 16:50:00+00:00,2026-02-10 16:46:00+00:00,ADVERSE_FIRST,2026-02-10 18:16:00+00:00,2026-02-10 16:46:00+00:00,ADVERSE_FIRST,2026-02-10 18:19:00+00:00,2026-02-10 16:46:00+00:00,ADVERSE_FIRST,2026-02-10 18:27:00+00:00,2026-02-10 16:46:00+00:00,ADVERSE_FIRST,2026-02-10 18:16:00+00:00,2026-02-10 16:46:00+00:00,ADVERSE_FIRST,2026-02-10 18:19:00+00:00,2026-02-10 16:46:00+00:00,ADVERSE_FIRST,2026-02-10 18:27:00+00:00,2026-02-10 16:46:00+00:00,ADVERSE_FIRST,2026-02-10 18:34:00+00:00,2026-02-10 16:46:00+00:00,ADVERSE_FIRST,2026-02-10 20:50:00+00:00,2026-02-10 16:46:00+00:00
SPY:2026-02-10:SHORT:2026-02-10T16:40:00+00:00:v1,2026-02-10,SHORT,STRONG_HOLD,2026-02-10T16:50:00+00:00,694.640000000000,695.550000000000,694.800000000000,PML,693.080000000000,1.560000000000,11:00-12:00,Tuesday,2026-02-10T16:55:00+00:00,0.290000000000,0.280000000000,-0.225000000000,True,0.440000000000,0.450000000000,0.160000000000,True,0.440000000000,1.030100000000,-0.965000000000,True,0.440000000000,1.160000000000,-0.865000000000,True,2.980000000000,1.160000000000,2.530000000000,True,0.290000000000,0.280000000000,-0.225000000000,True,FAVORABLE_FIRST,2026-02-10 16:51:00+00:00,2026-02-10 16:54:00+00:00,ADVERSE_FIRST,2026-02-10 18:16:00+00:00,2026-02-10 16:54:00+00:00,ADVERSE_FIRST,2026-02-10 18:19:00+00:00,2026-02-10 16:54:00+00:00,ADVERSE_FIRST,2026-02-10 18:27:00+00:00,2026-02-10 16:54:00+00:00,ADVERSE_FIRST,2026-02-10 18:16:00+00:00,2026-02-10 16:56:00+00:00,ADVERSE_FIRST,2026-02-10 18:19:00+00:00,2026-02-10 16:56:00+00:00,ADVERSE_FIRST,2026-02-10 18:27:00+00:00,2026-02-10 16:56:00+00:00,ADVERSE_FIRST,2026-02-10 18:34:00+00:00,2026-02-10 16:56:00+00:00,ADVERSE_FIRST,2026-02-10 20:50:00+00:00,2026-02-10 16:56:00+00:00
